Timestamp,Application,octets(kbps),octets
15-02-2019,amazon,19362.31482,158616083
15-02-2019,bootstrapcdn,2937.832031,24066720
15-02-2019,bing,2799.362793,22932380
15-02-2019,facebook,365381.9512,2993208944
15-02-2019,everest_tech,3324.271973,27232436
15-02-2019,aol_one,10612.26563,86935680
15-02-2019,atlassolutions,1929.667969,15807840
15-02-2019,cloudflare,361.828125,2964096
15-02-2019,advertising_com,4332.374756,35490814
15-02-2019,google_accounts,29759.58984,243790560
15-02-2019,dns,1139117.041,9331646799
16-02-2019,rlcdn,667.3007813,5466528
16-02-2019,outbrain,14608.96875,119676672
16-02-2019,salesforce,1373102.854,11248458579
16-02-2019,scorecardresearch,3528.457031,28905120
16-02-2019,facebook,374250.2695,3065858208
16-02-2019,ntp,21.375,175104
16-02-2019,sharepoint_online,564.9960938,4628448
16-02-2019,appnexus,396.8085938,3250656
16-02-2019,skype,52582.67578,430757280
16-02-2019,taboola,1898.085938,15549120
16-02-2019,google_gen,841313.4066,6892039427
16-02-2019,firefox_update,73606.00964,602980431
16-02-2019,aol_one,10612.26563,86935680
16-02-2019,tcp,2412.175781,19760544
16-02-2019,teads,33675.08203,275866272
16-02-2019,tidaltv,334.0546875,2736576
16-02-2019,google_tags,45474.89063,372530304
16-02-2019,atlassolutions,2027.707031,16610976
16-02-2019,office365,66177.38672,542125152
16-02-2019,optimizely,27832.32422,228002400
16-02-2019,mediamath,1440.175781,11797920
16-02-2019,linkedin,708.0117188,5800032
16-02-2019,cloudflare,361.828125,2964096
16-02-2019,microsoft,25441.55859,208417248
16-02-2019,moat,2117.109375,17343360
16-02-2019,krux,19077.99609,156286944
16-02-2019,dns,1214475.765,9948985470
16-02-2019,bootstrapcdn,2937.832031,24066720
16-02-2019,mozilla,536676.1865,4396451320
16-02-2019,indexexchange,305.8945313,2505888
16-02-2019,gstatic,233445.679,1912387002
16-02-2019,new_relic,551660.1089,4519199612
16-02-2019,https,9706348.196,79514404419
16-02-2019,yahoo_search,14108.09766,115573536
16-02-2019,bing,2945.847656,24132384
16-02-2019,everest_tech,3455.472656,28307232
16-02-2019,youtube,346052192.9,2.83486E+12
16-02-2019,bidswitch,732.1992188,5998176
16-02-2019,ocsp,21183.43359,173534688
16-02-2019,adobe,33689.35547,275983200
16-02-2019,http2,18325.33594,150121152
16-02-2019,turn,476.015625,3899520
16-02-2019,nielsen,275.3085938,2255328
16-02-2019,amazon,20858.48438,170872704
16-02-2019,lkqd,17841.30469,146155968
16-02-2019,yahoo,22559.83594,184810176
16-02-2019,google_accounts,29759.58984,243790560
16-02-2019,advertising_com,4559.835938,37354176
16-02-2019,google_ads,555932.1302,4554196011
16-02-2019,google_analytics,8008.453125,65605248
16-02-2019,akamai,3686.554688,30200256
16-02-2019,unknown,72966.50671,597741623
16-02-2019,windowslive,3534.082031,28951200
17-02-2019,outbrain,14608.96875,119676672
17-02-2019,google_tags,45474.89063,372530304
17-02-2019,akamai,3686.554688,30200256
17-02-2019,new_relic,656226.0687,5375803955
17-02-2019,sharepoint_online,564.9960938,4628448
17-02-2019,dns,1276346.569,10455831097
17-02-2019,indexexchange,305.8945313,2505888
17-02-2019,skype,52582.67578,430757280
17-02-2019,mozilla,553969.6825,4538119639
17-02-2019,bootstrapcdn,2937.832031,24066720
17-02-2019,taboola,1898.085938,15549120
17-02-2019,advertising_com,4559.835938,37354176
17-02-2019,krux,19077.99609,156286944
17-02-2019,aol_one,10612.26563,86935680
17-02-2019,google_gen,877494.5522,7188435372
17-02-2019,moat,2117.109375,17343360
17-02-2019,appnexus,396.8085938,3250656
17-02-2019,yahoo_search,14108.09766,115573536
17-02-2019,nielsen,275.3085938,2255328
17-02-2019,salesforce,1505509.995,12333137877
17-02-2019,office365,66177.38672,542125152
17-02-2019,ocsp,21183.43359,173534688
17-02-2019,adobe,33689.35547,275983200
17-02-2019,google_ads,567926.4199,4652453232
17-02-2019,bidswitch,732.1992188,5998176
17-02-2019,optimizely,27832.32422,228002400
17-02-2019,everest_tech,3455.472656,28307232
17-02-2019,gstatic,238690.2375,1955350426
17-02-2019,scorecardresearch,3528.457031,28905120
17-02-2019,ntp,24.71484375,202464
17-02-2019,youtube,346052641.2,2.83486E+12
17-02-2019,lkqd,17841.30469,146155968
17-02-2019,windowslive,3534.082031,28951200
17-02-2019,bing,2945.847656,24132384
17-02-2019,rlcdn,667.3007813,5466528
17-02-2019,facebook,374250.2695,3065858208
17-02-2019,https,10369769.64,84949152856
17-02-2019,unknown,74638.40149,611437785
17-02-2019,atlassolutions,2027.707031,16610976
17-02-2019,firefox_update,75983.18665,622454265
17-02-2019,http2,18325.33594,150121152
17-02-2019,yahoo,22559.83594,184810176
17-02-2019,turn,476.015625,3899520
17-02-2019,cloudflare,361.828125,2964096
17-02-2019,teads,33675.08203,275866272
17-02-2019,tcp,2413.81543,19773976
17-02-2019,google_accounts,29759.58984,243790560
17-02-2019,tidaltv,334.0546875,2736576
17-02-2019,amazon,20858.48438,170872704
17-02-2019,google_analytics,8008.453125,65605248
17-02-2019,microsoft,25441.55859,208417248
17-02-2019,linkedin,708.0117188,5800032
17-02-2019,mediamath,1440.175781,11797920
18-02-2019,ntp,26.71875,218880
18-02-2019,facebook,374250.2695,3065858208
18-02-2019,sharepoint_online,564.9960938,4628448
18-02-2019,indexexchange,305.8945313,2505888
18-02-2019,adobe,33689.35547,275983200
18-02-2019,gstatic,243747.5237,1996779714
18-02-2019,mozilla,570219.1561,4671235327
18-02-2019,http2,18325.33594,150121152
18-02-2019,salesforce,1634199.91,13387365665
18-02-2019,dns,1340035.732,10977572716
18-02-2019,akamai,3686.554688,30200256
18-02-2019,yahoo_search,14108.09766,115573536
18-02-2019,new_relic,761782.2603,6240520276
18-02-2019,teads,33675.08203,275866272
18-02-2019,google_tags,45474.89063,372530304
18-02-2019,amazon,20858.48438,170872704
18-02-2019,atlassolutions,2027.707031,16610976
18-02-2019,firefox_update,78375.17151,642049405
18-02-2019,bing,2945.847656,24132384
18-02-2019,outbrain,14608.96875,119676672
18-02-2019,nielsen,275.3085938,2255328
18-02-2019,scorecardresearch,3528.457031,28905120
18-02-2019,cloudflare,361.828125,2964096
18-02-2019,appnexus,396.8085938,3250656
18-02-2019,google_analytics,8008.453125,65605248
18-02-2019,everest_tech,3455.472656,28307232
18-02-2019,unknown,93068.20361,762414724
18-02-2019,rlcdn,667.3007813,5466528
18-02-2019,google_gen,912724.0535,7477035446
18-02-2019,lkqd,17841.30469,146155968
18-02-2019,office365,66177.38672,542125152
18-02-2019,krux,19077.99609,156286944
18-02-2019,google_accounts,29759.58984,243790560
18-02-2019,aol_one,10612.26563,86935680
18-02-2019,ocsp,21287.90625,174390528
18-02-2019,moat,2117.109375,17343360
18-02-2019,windowslive,3534.082031,28951200
18-02-2019,yahoo,22559.83594,184810176
18-02-2019,https,11013004.44,90218532375
18-02-2019,tidaltv,334.0546875,2736576
18-02-2019,advertising_com,4559.835938,37354176
18-02-2019,google_ads,578550.8743,4739488762
18-02-2019,taboola,1898.085938,15549120
18-02-2019,mediamath,1440.175781,11797920
18-02-2019,bidswitch,732.1992188,5998176
18-02-2019,youtube,346052869.6,2.83487E+12
18-02-2019,bootstrapcdn,2937.832031,24066720
18-02-2019,microsoft,25441.55859,208417248
18-02-2019,linkedin,708.0117188,5800032
18-02-2019,optimizely,27832.32422,228002400
18-02-2019,skype,52582.67578,430757280
18-02-2019,turn,476.015625,3899520
18-02-2019,tcp,2922.015625,23937152
19-02-2019,bing,2935.619019,24048591
19-02-2019,unknown,112742.0225,923582648
19-02-2019,adobe,33572.37854,275024925
19-02-2019,firefox_update,80505.36121,659499919
19-02-2019,outbrain,14558.24316,119261128
19-02-2019,everest_tech,3443.474487,28208943
19-02-2019,http2,18261.7063,149599898
19-02-2019,ocsp,21770.17163,178341246
19-02-2019,office365,65947.60413,540242773
19-02-2019,lkqd,17779.35571,145648482
19-02-2019,google_ads,578074.4751,4735586100
19-02-2019,tidaltv,332.8947754,2727074
19-02-2019,bidswitch,729.6568604,5977349
19-02-2019,optimizely,27735.6842,227210725
19-02-2019,ntp,26.62597656,218120
19-02-2019,google_analytics,7980.645996,65377452
19-02-2019,atlassolutions,2020.666382,16553299
19-02-2019,mediamath,1435.175171,11756955
19-02-2019,linkedin,705.5533447,5779893
19-02-2019,turn,474.362793,3885980
19-02-2019,gstatic,244220.2186,2000652031
19-02-2019,sharepoint_online,563.0343018,4612377
19-02-2019,rlcdn,664.9837646,5447547
19-02-2019,taboola,1891.495361,15495130
19-02-2019,google_tags,45316.9917,371236796
19-02-2019,teads,33558.15466,274908403
19-02-2019,moat,2109.758301,17283140
19-02-2019,yahoo,22481.50317,184168474
19-02-2019,indexexchange,304.8323975,2497187
19-02-2019,aol_one,10575.41748,86633820
19-02-2019,facebook,372950.7894,3055212867
19-02-2019,appnexus,395.4307861,3239369
19-02-2019,akamai,3673.75415,30095394
19-02-2019,yahoo_search,14059.11121,115172239
19-02-2019,skype,52400.09705,429261595
19-02-2019,advertising_com,4544.003174,37224474
19-02-2019,bootstrapcdn,2927.631226,23983155
19-02-2019,mozilla,585485.9749,4796301106
19-02-2019,cloudflare,360.5717773,2953804
19-02-2019,new_relic,864890.3717,7085181925
19-02-2019,salesforce,1755700.54,14382698823
19-02-2019,dns,1396216.402,11437804765
19-02-2019,windowslive,3521.810913,28850675
19-02-2019,google_accounts,29656.25793,242944065
19-02-2019,amazon,20786.05908,170279396
19-02-2019,https,11607706.27,95090329756
19-02-2019,krux,19011.75305,155744281
19-02-2019,tcp,3514.463257,28790483
19-02-2019,nielsen,274.3526611,2247497
19-02-2019,microsoft,25353.21985,207693577
19-02-2019,scorecardresearch,3516.205444,28804755
19-02-2019,google_gen,930087.2191,7619274499
19-02-2019,youtube,344851297.2,2.82502E+12
20-02-2019,moat,2117.109375,17343360
20-02-2019,http2,19793.02197,162144436
20-02-2019,microsoft,29224.81226,239409662
20-02-2019,ocsp,25381.63745,207926374
20-02-2019,yahoo_search,16247.13428,133096524
20-02-2019,lkqd,20850.15112,170804438
20-02-2019,google_ads,617912.6218,5061940198
20-02-2019,krux,20667.33203,169306784
20-02-2019,ntp,26.71875,218880
20-02-2019,advertising_com,5217.967529,42745590
20-02-2019,bidswitch,732.1992188,5998176
20-02-2019,mozilla,611579.9219,5010062720
20-02-2019,indexexchange,305.8945313,2505888
20-02-2019,youtube,401740186.3,3.29106E+12
20-02-2019,new_relic,976451.6552,7999091959
20-02-2019,mediamath,1678.233887,13748092
20-02-2019,linkedin,708.0117188,5800032
20-02-2019,windowslive,4319.841064,35388138
20-02-2019,cloudflare,361.828125,2964096
20-02-2019,yahoo,22931.76904,187857052
20-02-2019,https,12359770.14,1.01251E+11
20-02-2019,bing,3585.537231,29372721
20-02-2019,dns,1498706.3,12277402007
20-02-2019,bootstrapcdn,2937.832031,24066720
20-02-2019,nielsen,504.3312988,4131482
20-02-2019,office365,80483.83826,659323603
20-02-2019,everest_tech,4034.174072,33047954
20-02-2019,atlassolutions,2281.221191,18687764
20-02-2019,teads,40097.15991,328475934
20-02-2019,outbrain,16919.66296,138605879
20-02-2019,adobe,37972.1062,311067494
20-02-2019,tcp,3765.211914,30844616
20-02-2019,unknown,120678.2427,988596164
20-02-2019,rlcdn,667.3007813,5466528
20-02-2019,salesforce,2024467.971,16584441616
20-02-2019,firefox_update,83144.40259,681118946
20-02-2019,google_accounts,42199.53491,345698590
20-02-2019,scorecardresearch,4378.096436,35865366
20-02-2019,google_gen,960208.5349,7866028318
20-02-2019,google_tags,53138.9729,435314466
20-02-2019,facebook,395354.6667,3238745430
20-02-2019,aol_one,10612.26563,86935680
20-02-2019,sharepoint_online,564.9960938,4628448
20-02-2019,taboola,1898.085938,15549120
20-02-2019,appnexus,396.8085938,3250656
20-02-2019,akamai,4501.077148,36872824
20-02-2019,gstatic,250249.7035,2050045571
20-02-2019,amazon,24728.63196,202576953
20-02-2019,skype,58476.96606,479043306
20-02-2019,google_analytics,8008.453125,65605248
20-02-2019,turn,476.015625,3899520
20-02-2019,tidaltv,334.0546875,2736576
20-02-2019,optimizely,31716.7821,259823879
21-02-2019,google_tags,54558.97327,446947109
21-02-2019,new_relic,1079939.662,8846865709
21-02-2019,google_gen,994099.8459,8143665938
21-02-2019,scorecardresearch,4539.658936,37188886
21-02-2019,advertising_com,5337.632446,43725885
21-02-2019,optimizely,32419.15845,265577746
21-02-2019,krux,20924.8645,171416490
21-02-2019,google_analytics,7980.645996,65377452
21-02-2019,salesforce,2209586.527,18100932833
21-02-2019,office365,83197.97876,681557842
21-02-2019,https,12981792.06,1.06347E+11
21-02-2019,ocsp,26167.60278,214365002
21-02-2019,lkqd,21407.67053,175371637
21-02-2019,windowslive,4466.963013,36593361
21-02-2019,yahoo,22930.01074,187842648
21-02-2019,aol_one,10575.41748,86633820
21-02-2019,mozilla,639259.1595,5236811035
21-02-2019,taboola,1891.495361,15495130
21-02-2019,google_ads,637355.4818,5221216107
21-02-2019,moat,2109.758301,17283140
21-02-2019,sharepoint_online,563.0343018,4612377
21-02-2019,indexexchange,304.8323975,2497187
21-02-2019,bootstrapcdn,2927.631226,23983155
21-02-2019,appnexus,395.4307861,3239369
21-02-2019,http2,20031.56299,164098564
21-02-2019,everest_tech,4141.320313,33925696
21-02-2019,akamai,4652.889404,38116470
21-02-2019,youtube,424905923.5,3.48083E+12
21-02-2019,facebook,398421.619,3263869903
21-02-2019,yahoo_search,16638.53772,136302901
21-02-2019,nielsen,550.5270996,4509918
21-02-2019,microsoft,29909.97546,245022519
21-02-2019,tidaltv,332.8947754,2727074
21-02-2019,mediamath,1722.245239,14108633
21-02-2019,google_accounts,44657.36816,365833160
21-02-2019,ntp,26.62597656,218120
21-02-2019,cloudflare,360.5717773,2953804
21-02-2019,gstatic,256674.3339,2102676143
21-02-2019,bidswitch,729.6568604,5977349
21-02-2019,teads,41302.42505,338349466
21-02-2019,linkedin,705.5533447,5779893
21-02-2019,atlassolutions,2326.374634,19057661
21-02-2019,amazon,25446.58594,208458432
21-02-2019,bing,3705.705322,30357138
21-02-2019,outbrain,17341.88391,142064713
21-02-2019,rlcdn,664.9837646,5447547
21-02-2019,tcp,4095.459351,33550003
21-02-2019,turn,474.362793,3885980
21-02-2019,dns,1580330.208,12946065061
21-02-2019,unknown,133474.8278,1093425789
21-02-2019,adobe,38736.87207,317332456
21-02-2019,firefox_update,85051.46899,696741634
21-02-2019,skype,59501.52527,487436495
22-02-2019,yahoo_search,16696.51172,136777824
22-02-2019,teads,41446.33594,339528384
22-02-2019,skype,59708.84766,489134880
22-02-2019,mediamath,1728.246094,14157792
22-02-2019,cloudflare,361.828125,2964096
22-02-2019,bootstrapcdn,2937.832031,24066720
22-02-2019,youtube,426401016.6,3.49308E+12
22-02-2019,krux,20997.77344,172013760
22-02-2019,tcp,4283.187988,35087876
22-02-2019,tidaltv,334.0546875,2736576
22-02-2019,lkqd,21482.26172,175982688
22-02-2019,taboola,1898.085938,15549120
22-02-2019,aol_one,10612.26563,86935680
22-02-2019,microsoft,30014.19141,245876256
22-02-2019,turn,476.015625,3899520
22-02-2019,amazon,25535.25,209184768
22-02-2019,linkedin,708.0117188,5800032
22-02-2019,google_gen,1032127.057,8455184854
22-02-2019,moat,2117.109375,17343360
22-02-2019,firefox_update,87489.60242,716714823
22-02-2019,windowslive,4482.527344,36720864
22-02-2019,google_analytics,8008.453125,65605248
22-02-2019,nielsen,552.4453125,4525632
22-02-2019,dns,1653864.349,13548456746
22-02-2019,rlcdn,667.3007813,5466528
22-02-2019,bing,3718.617188,30462912
22-02-2019,optimizely,32532.11719,266503104
22-02-2019,adobe,38871.84375,318438144
22-02-2019,bidswitch,732.1992188,5998176
22-02-2019,https,13678322.87,1.12053E+11
22-02-2019,salesforce,2349899.927,19250380201
22-02-2019,ntp,26.71875,218880
22-02-2019,atlassolutions,2334.480469,19124064
22-02-2019,google_tags,54749.07422,448504416
22-02-2019,new_relic,1191780.671,9763067256
22-02-2019,facebook,399809.8477,3275242272
22-02-2019,akamai,4669.101563,38249280
22-02-2019,scorecardresearch,4555.476563,37318464
22-02-2019,advertising_com,5356.230469,43878240
22-02-2019,http2,20101.35938,164670336
22-02-2019,gstatic,262271.135,2148525138
22-02-2019,appnexus,396.8085938,3250656
22-02-2019,indexexchange,305.8945313,2505888
22-02-2019,ocsp,26403.81616,216300062
22-02-2019,google_accounts,44812.96875,367107840
22-02-2019,everest_tech,4155.75,34043904
22-02-2019,sharepoint_online,564.9960938,4628448
22-02-2019,google_ads,654194.2288,5359159122
22-02-2019,office365,83487.86719,683932608
22-02-2019,mozilla,657652.5929,5387490041
22-02-2019,outbrain,17402.30859,142559712
22-02-2019,unknown,145497.4823,1191915375
22-02-2019,yahoo,23009.90625,188497152
23-02-2019,mediamath,1728.246094,14157792
23-02-2019,optimizely,32532.11719,266503104
23-02-2019,advertising_com,5356.230469,43878240
23-02-2019,ntp,26.71875,218880
23-02-2019,bidswitch,732.1992188,5998176
23-02-2019,atlassolutions,2334.480469,19124064
23-02-2019,tidaltv,334.0546875,2736576
23-02-2019,office365,83487.86719,683932608
23-02-2019,lkqd,21482.26172,175982688
23-02-2019,ocsp,26907.91626,220429650
23-02-2019,turn,476.015625,3899520
23-02-2019,teads,41446.33594,339528384
23-02-2019,yahoo_search,16696.51172,136777824
23-02-2019,windowslive,4482.527344,36720864
23-02-2019,unknown,152633.7494,1250375675
23-02-2019,skype,59708.84766,489134880
23-02-2019,akamai,4669.101563,38249280
23-02-2019,bootstrapcdn,2937.832031,24066720
23-02-2019,appnexus,396.8085938,3250656
23-02-2019,sharepoint_online,564.9960938,4628448
23-02-2019,moat,2117.109375,17343360
23-02-2019,scorecardresearch,4555.476563,37318464
23-02-2019,taboola,1898.085938,15549120
23-02-2019,aol_one,10612.26563,86935680
23-02-2019,cloudflare,361.828125,2964096
23-02-2019,mozilla,673472.3459,5517085458
23-02-2019,adobe,38871.84375,318438144
23-02-2019,salesforce,2480579.944,20320910902
23-02-2019,youtube,426415026.8,3.49319E+12
23-02-2019,microsoft,30014.19141,245876256
23-02-2019,rlcdn,667.3007813,5466528
23-02-2019,nielsen,552.4453125,4525632
23-02-2019,tcp,4352.657227,35656968
23-02-2019,amazon,25535.25,209184768
23-02-2019,outbrain,17402.30859,142559712
23-02-2019,new_relic,1298907.613,10640651166
23-02-2019,bing,3718.617188,30462912
23-02-2019,yahoo,23009.90625,188497152
23-02-2019,google_analytics,8008.453125,65605248
23-02-2019,google_tags,54749.07422,448504416
23-02-2019,linkedin,708.0117188,5800032
23-02-2019,gstatic,263041.3125,2154834432
23-02-2019,everest_tech,4155.75,34043904
23-02-2019,http2,20101.35938,164670336
23-02-2019,google_accounts,44812.96875,367107840
23-02-2019,google_ads,667848.0112,5471010908
23-02-2019,krux,20997.77344,172013760
23-02-2019,facebook,399809.8477,3275242272
23-02-2019,indexexchange,305.8945313,2505888
23-02-2019,google_gen,1051313.883,8612363330
23-02-2019,https,14328395.96,1.17378E+11
23-02-2019,dns,1719026.417,14082264404
23-02-2019,firefox_update,89894.81348,736418312
24-02-2019,salesforce,2609904.516,21380337799
24-02-2019,rlcdn,667.3007813,5466528
24-02-2019,tidaltv,334.0546875,2736576
24-02-2019,outbrain,17402.30859,142559712
24-02-2019,turn,476.015625,3899520
24-02-2019,indexexchange,305.8945313,2505888
24-02-2019,cloudflare,361.828125,2964096
24-02-2019,optimizely,32532.11719,266503104
24-02-2019,bootstrapcdn,2937.832031,24066720
24-02-2019,windowslive,4482.527344,36720864
24-02-2019,atlassolutions,2334.480469,19124064
24-02-2019,youtube,426428551.9,3.4933E+12
24-02-2019,google_analytics,8008.453125,65605248
24-02-2019,google_tags,54749.07422,448504416
24-02-2019,everest_tech,4155.75,34043904
24-02-2019,dns,1783371.731,14609381223
24-02-2019,mozilla,690015.2175,5652604662
24-02-2019,nielsen,552.4453125,4525632
24-02-2019,moat,2117.109375,17343360
24-02-2019,advertising_com,5356.230469,43878240
24-02-2019,unknown,154225.6404,1263416446
24-02-2019,krux,20997.77344,172013760
24-02-2019,google_ads,680747.8099,5576686059
24-02-2019,https,14973446.25,1.22662E+11
24-02-2019,office365,83487.86719,683932608
24-02-2019,new_relic,1404007.521,11501629610
24-02-2019,akamai,4669.101563,38249280
24-02-2019,ntp,30.05859375,246240
24-02-2019,bidswitch,732.1992188,5998176
24-02-2019,mediamath,1728.246094,14157792
24-02-2019,microsoft,30014.19141,245876256
24-02-2019,http2,20101.35938,164670336
24-02-2019,ocsp,27552.41016,225709344
24-02-2019,google_accounts,44812.96875,367107840
24-02-2019,bing,3718.617188,30462912
24-02-2019,gstatic,263041.3125,2154834432
24-02-2019,yahoo_search,16696.51172,136777824
24-02-2019,teads,41446.33594,339528384
24-02-2019,taboola,1898.085938,15549120
24-02-2019,skype,59708.84766,489134880
24-02-2019,yahoo,23009.90625,188497152
24-02-2019,aol_one,10612.26563,86935680
24-02-2019,adobe,38871.84375,318438144
24-02-2019,tcp,4386.12207,35931112
24-02-2019,sharepoint_online,564.9960938,4628448
24-02-2019,lkqd,21482.26172,175982688
24-02-2019,google_gen,1066864.475,8739753780
24-02-2019,firefox_update,92351.99548,756547547
24-02-2019,amazon,25535.25,209184768
24-02-2019,appnexus,396.8085938,3250656
24-02-2019,linkedin,708.0117188,5800032
24-02-2019,scorecardresearch,4555.476563,37318464
24-02-2019,facebook,399809.8477,3275242272
25-02-2019,bing,4079.373047,33418224
25-02-2019,lkqd,24086.49426,197316561
25-02-2019,mediamath,1847.209351,15132339
25-02-2019,skype,71103.45215,582479480
25-02-2019,akamai,4792.038208,39256377
25-02-2019,bidswitch,1003.740601,8222643
25-02-2019,tcp,4571.566895,37450276
25-02-2019,microsoft,33941.59961,278049584
25-02-2019,google_accounts,44812.96875,367107840
25-02-2019,ntp,32.0625,262656
25-02-2019,amazon,29115.5791,238514824
25-02-2019,dns,1867349.236,15297324944
25-02-2019,yahoo,23638.47363,193646376
25-02-2019,indexexchange,305.8945313,2505888
25-02-2019,google_gen,1094772.006,8968372270
25-02-2019,mozilla,704946.7008,5774923373
25-02-2019,advertising_com,6226.822266,51010128
25-02-2019,new_relic,1510705.678,12375700917
25-02-2019,https,15640349.16,1.28126E+11
25-02-2019,krux,22690.09058,185877222
25-02-2019,taboola,1898.085938,15549120
25-02-2019,nielsen,552.4453125,4525632
25-02-2019,moat,2117.109375,17343360
25-02-2019,aol_one,10612.26563,86935680
25-02-2019,unknown,161583.2678,1323690130
25-02-2019,google_ads,707705.6274,5797524500
25-02-2019,ocsp,29920.17493,245106073
25-02-2019,firefox_update,94684.40015,775654606
25-02-2019,yahoo_search,20639.4082,169078032
25-02-2019,appnexus,396.8085938,3250656
25-02-2019,http2,21588.86426,176855976
25-02-2019,bootstrapcdn,2937.832031,24066720
25-02-2019,youtube,446136793.3,3.65475E+12
25-02-2019,tidaltv,334.0546875,2736576
25-02-2019,scorecardresearch,5129.068359,42017328
25-02-2019,everest_tech,4470.996094,36626400
25-02-2019,cloudflare,361.828125,2964096
25-02-2019,optimizely,36178.96497,296378081
25-02-2019,gstatic,272106.5947,2229097224
25-02-2019,rlcdn,667.3007813,5466528
25-02-2019,teads,47452.91565,388734285
25-02-2019,facebook,427239,3499941888
25-02-2019,atlassolutions,2559.735352,20969352
25-02-2019,windowslive,4759.382813,38988864
25-02-2019,outbrain,21032.59399,172299010
25-02-2019,linkedin,708.0117188,5800032
25-02-2019,adobe,42698.9425,349789737
25-02-2019,salesforce,2839719.393,23262981265
25-02-2019,sharepoint_online,564.9960938,4628448
25-02-2019,google_tags,62787.04236,514351451
25-02-2019,turn,476.015625,3899520
25-02-2019,google_analytics,9578.195435,78464577
25-02-2019,office365,93433.75513,765409322
26-02-2019,tidaltv,334.0546875,2736576
26-02-2019,taboola,1898.085938,15549120
26-02-2019,scorecardresearch,5320.265625,43583616
26-02-2019,indexexchange,305.8945313,2505888
26-02-2019,google_tags,65441.49609,536096736
26-02-2019,mozilla,722258.9048,5916744948
26-02-2019,bing,4199.625,34403328
26-02-2019,teads,49454.15625,405128448
26-02-2019,salesforce,3053068.056,25010733517
26-02-2019,rlcdn,667.3007813,5466528
26-02-2019,google_gen,1131626.14,9270281337
26-02-2019,yahoo,23847.99609,195362784
26-02-2019,google_ads,725902.0444,5946589548
26-02-2019,https,16192400.71,1.32648E+11
26-02-2019,new_relic,1618482.415,13258607943
26-02-2019,ocsp,31424.74524,257431513
26-02-2019,amazon,30299.66016,248214816
26-02-2019,turn,476.015625,3899520
26-02-2019,adobe,43973.19141,360228384
26-02-2019,tcp,4725.9375,38714880
26-02-2019,office365,96747.60938,792556416
26-02-2019,sharepoint_online,564.9960938,4628448
26-02-2019,bidswitch,1092.585938,8950464
26-02-2019,ntp,32.0625,262656
26-02-2019,google_analytics,10105.34766,82783008
26-02-2019,akamai,4832.261719,39585888
26-02-2019,outbrain,22238.33203,182176416
26-02-2019,facebook,436382.0508,3574841760
26-02-2019,skype,74891.49609,613511136
26-02-2019,firefox_update,96831.36816,793242568
26-02-2019,dns,1935006.558,15851573725
26-02-2019,optimizely,37391.51953,306311328
26-02-2019,appnexus,396.8085938,3250656
26-02-2019,aol_one,10612.26563,86935680
26-02-2019,atlassolutions,2634.820313,21584448
26-02-2019,unknown,166855.2406,1366878131
26-02-2019,nielsen,552.4453125,4525632
26-02-2019,gstatic,279817.6846,2292266472
26-02-2019,everest_tech,4576.078125,37487232
26-02-2019,http2,22084.69922,180917856
26-02-2019,lkqd,24948.98438,204382080
26-02-2019,windowslive,4851.667969,39744864
26-02-2019,krux,23251.32422,190474848
26-02-2019,mediamath,1886.132813,15451200
26-02-2019,google_accounts,44812.96875,367107840
26-02-2019,youtube,455365982.8,3.73036E+12
26-02-2019,cloudflare,361.828125,2964096
26-02-2019,moat,2117.109375,17343360
26-02-2019,linkedin,708.0117188,5800032
26-02-2019,advertising_com,6517.019531,53387424
26-02-2019,bootstrapcdn,2937.832031,24066720
26-02-2019,yahoo_search,21953.70703,179844768
26-02-2019,microsoft,35244.59766,288723744
27-02-2019,nielsen,552.4453125,4525632
27-02-2019,https,16712778.56,1.36911E+11
27-02-2019,amazon,30299.66016,248214816
27-02-2019,new_relic,1725144.854,14132386642
27-02-2019,optimizely,37391.51953,306311328
27-02-2019,scorecardresearch,5320.265625,43583616
27-02-2019,mediamath,1886.132813,15451200
27-02-2019,unknown,178331.7704,1460893863
27-02-2019,google_tags,65441.49609,536096736
27-02-2019,outbrain,22238.33203,182176416
27-02-2019,dns,1991060.05,16310763926
27-02-2019,turn,476.015625,3899520
27-02-2019,moat,2117.109375,17343360
27-02-2019,linkedin,708.0117188,5800032
27-02-2019,teads,49454.15625,405128448
27-02-2019,google_analytics,10105.34766,82783008
27-02-2019,lkqd,24948.98438,204382080
27-02-2019,office365,96747.60938,792556416
27-02-2019,tidaltv,334.0546875,2736576
27-02-2019,adobe,43973.19141,360228384
27-02-2019,ocsp,32064.43774,262671874
27-02-2019,krux,23251.32422,190474848
27-02-2019,aol_one,10612.26563,86935680
27-02-2019,http2,22084.69922,180917856
27-02-2019,rlcdn,667.3007813,5466528
27-02-2019,skype,74891.49609,613511136
27-02-2019,yahoo_search,21953.70703,179844768
27-02-2019,microsoft,35244.59766,288723744
27-02-2019,firefox_update,99218.03223,812794120
27-02-2019,tcp,5030.106445,41206632
27-02-2019,google_accounts,44812.96875,367107840
27-02-2019,bidswitch,1092.585938,8950464
27-02-2019,akamai,4832.261719,39585888
27-02-2019,ntp,32.0625,262656
27-02-2019,salesforce,3250270.42,26626215279
27-02-2019,taboola,1898.085938,15549120
27-02-2019,gstatic,280773,2300092416
27-02-2019,windowslive,4851.667969,39744864
27-02-2019,yahoo,23847.99609,195362784
