,Hostname,Application,Utilization(bps),Timestamp
173349,vdevice-host-name,salesforce,5206.25,15-02-2019 11:50
173395,vdevice-host-name,salesforce,2013.625,15-02-2019 11:55
173442,vdevice-host-name,salesforce,0,15-02-2019 12:00
173475,vdevice-host-name,salesforce,0,15-02-2019 12:05
173533,vdevice-host-name,salesforce,0,15-02-2019 12:10
173588,vdevice-host-name,salesforce,0,15-02-2019 12:15
173655,vdevice-host-name,salesforce,0,15-02-2019 12:20
173692,vdevice-host-name,salesforce,0,15-02-2019 12:25
173781,vdevice-host-name,salesforce,2112.75,15-02-2019 12:30
173821,vdevice-host-name,salesforce,2524.375,15-02-2019 12:35
173850,vdevice-host-name,salesforce,1567.625,15-02-2019 12:40
173940,vdevice-host-name,salesforce,1527.625,15-02-2019 12:45
173953,vdevice-host-name,salesforce,951.75,15-02-2019 12:50
174053,vdevice-host-name,salesforce,1562.625,15-02-2019 12:55
174081,vdevice-host-name,salesforce,1872,15-02-2019 13:00
174140,vdevice-host-name,salesforce,3208,15-02-2019 13:05
174168,vdevice-host-name,salesforce,2019.75,15-02-2019 13:10
174255,vdevice-host-name,salesforce,2546,15-02-2019 13:15
174273,vdevice-host-name,salesforce,1862,15-02-2019 13:20
174328,vdevice-host-name,salesforce,2554.375,15-02-2019 13:25
174398,vdevice-host-name,salesforce,2019.75,15-02-2019 13:30
174439,vdevice-host-name,salesforce,2029.75,15-02-2019 13:35
174499,vdevice-host-name,salesforce,1552.625,15-02-2019 13:40
174572,vdevice-host-name,salesforce,1706.875,15-02-2019 13:45
174617,vdevice-host-name,salesforce,1557.625,15-02-2019 13:50
174667,vdevice-host-name,salesforce,1371.125,15-02-2019 13:55
174720,vdevice-host-name,salesforce,2554.375,15-02-2019 14:00
174790,vdevice-host-name,salesforce,1552.625,15-02-2019 14:05
174826,vdevice-host-name,salesforce,1557.625,15-02-2019 14:10
174850,vdevice-host-name,salesforce,2569.375,15-02-2019 14:15
174929,vdevice-host-name,salesforce,1557.625,15-02-2019 14:20
174981,vdevice-host-name,salesforce,2554.375,15-02-2019 14:25
175039,vdevice-host-name,salesforce,2520.625,15-02-2019 14:30
175093,vdevice-host-name,salesforce,2221.25,15-02-2019 14:35
175115,vdevice-host-name,salesforce,1552.625,15-02-2019 14:40
175177,vdevice-host-name,salesforce,1567.625,15-02-2019 14:45
175261,vdevice-host-name,salesforce,1552.625,15-02-2019 14:50
175305,vdevice-host-name,salesforce,1547.625,15-02-2019 14:55
175376,vdevice-host-name,salesforce,1542.625,15-02-2019 15:00
175405,vdevice-host-name,salesforce,2597.875,15-02-2019 15:05
175458,vdevice-host-name,salesforce,1562.625,15-02-2019 15:10
175520,vdevice-host-name,salesforce,1557.625,15-02-2019 15:15
175554,vdevice-host-name,salesforce,1557.625,15-02-2019 15:20
175611,vdevice-host-name,salesforce,1542.625,15-02-2019 15:25
175676,vdevice-host-name,salesforce,2221.25,15-02-2019 15:30
175748,vdevice-host-name,salesforce,4291.75,15-02-2019 15:35
175790,vdevice-host-name,salesforce,2594,15-02-2019 15:40
175819,vdevice-host-name,salesforce,1771.5,15-02-2019 15:45
175908,vdevice-host-name,salesforce,1552.625,15-02-2019 15:50
175920,vdevice-host-name,salesforce,2550.875,15-02-2019 15:55
176005,vdevice-host-name,salesforce,1861,15-02-2019 16:00
176052,vdevice-host-name,salesforce,1368,15-02-2019 16:05
176119,vdevice-host-name,salesforce,1742.25,15-02-2019 16:10
176143,vdevice-host-name,salesforce,1557.625,15-02-2019 16:15
176185,vdevice-host-name,salesforce,1368,15-02-2019 16:20
176246,vdevice-host-name,salesforce,1557.625,15-02-2019 16:25
176320,vdevice-host-name,salesforce,1557.625,15-02-2019 16:30
176355,vdevice-host-name,salesforce,3174.25,15-02-2019 16:35
176416,vdevice-host-name,salesforce,1361.125,15-02-2019 16:40
176490,vdevice-host-name,salesforce,2539.375,15-02-2019 16:45
176540,vdevice-host-name,salesforce,2534.5,15-02-2019 16:50
176546,vdevice-host-name,salesforce,1562.625,15-02-2019 16:55
176609,vdevice-host-name,salesforce,1537.625,15-02-2019 17:00
176671,vdevice-host-name,salesforce,1376.125,15-02-2019 17:05
176742,vdevice-host-name,salesforce,1376.125,15-02-2019 17:10
176776,vdevice-host-name,salesforce,1376.125,15-02-2019 17:15
176853,vdevice-host-name,salesforce,1552.625,15-02-2019 17:20
176887,vdevice-host-name,salesforce,1872,15-02-2019 17:25
176960,vdevice-host-name,salesforce,2864.875,15-02-2019 17:30
177010,vdevice-host-name,salesforce,2874.875,15-02-2019 17:35
177044,vdevice-host-name,salesforce,1356.125,15-02-2019 17:40
177109,vdevice-host-name,salesforce,1376.125,15-02-2019 17:45
177130,vdevice-host-name,salesforce,1376.125,15-02-2019 17:50
177204,vdevice-host-name,salesforce,1371.125,15-02-2019 17:55
177254,vdevice-host-name,salesforce,1874.5,15-02-2019 18:00
177310,vdevice-host-name,salesforce,1366.125,15-02-2019 18:05
177351,vdevice-host-name,salesforce,1352.625,15-02-2019 18:10
177438,vdevice-host-name,salesforce,1877.125,15-02-2019 18:15
177487,vdevice-host-name,salesforce,1371.125,15-02-2019 18:20
177517,vdevice-host-name,salesforce,1366.125,15-02-2019 18:25
177561,vdevice-host-name,salesforce,1862,15-02-2019 18:30
177639,vdevice-host-name,salesforce,2673.375,15-02-2019 18:35
177665,vdevice-host-name,salesforce,1366.25,15-02-2019 18:40
177751,vdevice-host-name,salesforce,1356.125,15-02-2019 18:45
177806,vdevice-host-name,salesforce,1428.875,15-02-2019 18:50
177850,vdevice-host-name,salesforce,1376.125,15-02-2019 18:55
177898,vdevice-host-name,salesforce,1376.125,15-02-2019 19:00
177970,vdevice-host-name,salesforce,1376.125,15-02-2019 19:05
178015,vdevice-host-name,salesforce,1376.125,15-02-2019 19:10
178062,vdevice-host-name,salesforce,1435.75,15-02-2019 19:15
178128,vdevice-host-name,salesforce,3159.25,15-02-2019 19:20
178157,vdevice-host-name,salesforce,1361.125,15-02-2019 19:25
178221,vdevice-host-name,salesforce,1356.125,15-02-2019 19:30
178290,vdevice-host-name,salesforce,2678.375,15-02-2019 19:35
178310,vdevice-host-name,salesforce,1361.125,15-02-2019 19:40
178371,vdevice-host-name,salesforce,1356.125,15-02-2019 19:45
178438,vdevice-host-name,salesforce,1366.125,15-02-2019 19:50
178469,vdevice-host-name,salesforce,1376.125,15-02-2019 19:55
178546,vdevice-host-name,salesforce,1371.125,15-02-2019 20:00
178611,vdevice-host-name,salesforce,1376.125,15-02-2019 20:05
178637,vdevice-host-name,salesforce,1872,15-02-2019 20:10
178671,vdevice-host-name,salesforce,1376.125,15-02-2019 20:15
178746,vdevice-host-name,salesforce,1361.125,15-02-2019 20:20
178785,vdevice-host-name,salesforce,1376.125,15-02-2019 20:25
178826,vdevice-host-name,salesforce,1376.125,15-02-2019 20:30
178915,vdevice-host-name,salesforce,2688.375,15-02-2019 20:35
178952,vdevice-host-name,salesforce,1361.125,15-02-2019 20:40
178995,vdevice-host-name,salesforce,1371.125,15-02-2019 20:45
179056,vdevice-host-name,salesforce,1351.125,15-02-2019 20:50
179106,vdevice-host-name,salesforce,1371.125,15-02-2019 20:55
179151,vdevice-host-name,salesforce,1872,15-02-2019 21:00
179211,vdevice-host-name,salesforce,1356.125,15-02-2019 21:05
179249,vdevice-host-name,salesforce,1376.125,15-02-2019 21:10
179342,vdevice-host-name,salesforce,1351.125,15-02-2019 21:15
179382,vdevice-host-name,salesforce,1361.125,15-02-2019 21:20
179423,vdevice-host-name,salesforce,1371.25,15-02-2019 21:25
179461,vdevice-host-name,salesforce,1361.125,15-02-2019 21:30
179520,vdevice-host-name,salesforce,2683.375,15-02-2019 21:35
179581,vdevice-host-name,salesforce,1025.125,15-02-2019 21:40
179663,vdevice-host-name,salesforce,1361.125,15-02-2019 21:45
179707,vdevice-host-name,salesforce,1862,15-02-2019 21:50
179766,vdevice-host-name,salesforce,1371.125,15-02-2019 21:55
179817,vdevice-host-name,salesforce,1351.125,15-02-2019 22:00
179861,vdevice-host-name,salesforce,1371.125,15-02-2019 22:05
179905,vdevice-host-name,salesforce,1361.125,15-02-2019 22:10
179957,vdevice-host-name,salesforce,2029.75,15-02-2019 22:15
180018,vdevice-host-name,salesforce,2024.75,15-02-2019 22:20
180076,vdevice-host-name,salesforce,1371.125,15-02-2019 22:25
180110,vdevice-host-name,salesforce,1376.125,15-02-2019 22:30
180190,vdevice-host-name,salesforce,2014.75,15-02-2019 22:35
180202,vdevice-host-name,salesforce,2515.75,15-02-2019 22:40
180274,vdevice-host-name,salesforce,1356.125,15-02-2019 22:45
180322,vdevice-host-name,salesforce,1376.125,15-02-2019 22:50
180369,vdevice-host-name,salesforce,1376.125,15-02-2019 22:55
180464,vdevice-host-name,salesforce,1376.125,15-02-2019 23:00
180490,vdevice-host-name,salesforce,1361.125,15-02-2019 23:05
180555,vdevice-host-name,salesforce,1376.125,15-02-2019 23:10
180609,vdevice-host-name,salesforce,1361.125,15-02-2019 23:15
180635,vdevice-host-name,salesforce,1381.375,15-02-2019 23:20
180680,vdevice-host-name,salesforce,1361.125,15-02-2019 23:25
180755,vdevice-host-name,salesforce,1872,15-02-2019 23:30
180829,vdevice-host-name,salesforce,2029.75,15-02-2019 23:35
180849,vdevice-host-name,salesforce,2029.75,15-02-2019 23:40
180929,vdevice-host-name,salesforce,1438.625,15-02-2019 23:45
180948,vdevice-host-name,salesforce,1361.125,15-02-2019 23:50
181018,vdevice-host-name,salesforce,1371.125,15-02-2019 23:55
181100,vdevice-host-name,salesforce,1371.125,16-02-2019 0:00
181114,vdevice-host-name,salesforce,1366.125,16-02-2019 0:05
181158,vdevice-host-name,salesforce,1361.125,16-02-2019 0:10
181245,vdevice-host-name,salesforce,1371.125,16-02-2019 0:15
181286,vdevice-host-name,salesforce,1857,16-02-2019 0:20
181342,vdevice-host-name,salesforce,1376.125,16-02-2019 0:25
181416,vdevice-host-name,salesforce,1366.125,16-02-2019 0:30
181443,vdevice-host-name,salesforce,2029.75,16-02-2019 0:35
181482,vdevice-host-name,salesforce,2034.75,16-02-2019 0:40
181548,vdevice-host-name,salesforce,1361.125,16-02-2019 0:45
181624,vdevice-host-name,salesforce,1371.125,16-02-2019 0:50
181639,vdevice-host-name,salesforce,1366.125,16-02-2019 0:55
181737,vdevice-host-name,salesforce,1371.125,16-02-2019 1:00
181773,vdevice-host-name,salesforce,1668.125,16-02-2019 1:05
181826,vdevice-host-name,salesforce,1575.75,16-02-2019 1:10
181857,vdevice-host-name,salesforce,1161.5,16-02-2019 1:15
181916,vdevice-host-name,salesforce,1376.125,16-02-2019 1:20
181989,vdevice-host-name,salesforce,1438.625,16-02-2019 1:25
182027,vdevice-host-name,salesforce,1376.125,16-02-2019 1:30
182108,vdevice-host-name,salesforce,1366.125,16-02-2019 1:35
182128,vdevice-host-name,salesforce,2683.375,16-02-2019 1:40
182197,vdevice-host-name,salesforce,1351.125,16-02-2019 1:45
182238,vdevice-host-name,salesforce,1872,16-02-2019 1:50
182294,vdevice-host-name,salesforce,1867,16-02-2019 1:55
182369,vdevice-host-name,salesforce,1376.125,16-02-2019 2:00
182418,vdevice-host-name,salesforce,1371.25,16-02-2019 2:05
182479,vdevice-host-name,salesforce,1376.125,16-02-2019 2:10
182499,vdevice-host-name,salesforce,1376.125,16-02-2019 2:15
182580,vdevice-host-name,salesforce,1371.125,16-02-2019 2:20
182632,vdevice-host-name,salesforce,1376.125,16-02-2019 2:25
182684,vdevice-host-name,salesforce,1361.125,16-02-2019 2:30
182737,vdevice-host-name,salesforce,1376.125,16-02-2019 2:35
182754,vdevice-host-name,salesforce,3179.25,16-02-2019 2:40
182843,vdevice-host-name,salesforce,1872,16-02-2019 2:45
182882,vdevice-host-name,salesforce,1366.125,16-02-2019 2:50
182947,vdevice-host-name,salesforce,1361.125,16-02-2019 2:55
182973,vdevice-host-name,salesforce,1376.125,16-02-2019 3:00
183063,vdevice-host-name,salesforce,1361.125,16-02-2019 3:05
183100,vdevice-host-name,salesforce,2683.375,16-02-2019 3:10
183117,vdevice-host-name,salesforce,1371.125,16-02-2019 3:15
183204,vdevice-host-name,salesforce,1376.125,16-02-2019 3:20
183244,vdevice-host-name,salesforce,1371.125,16-02-2019 3:25
183308,vdevice-host-name,salesforce,1376.125,16-02-2019 3:30
183335,vdevice-host-name,salesforce,800.5,16-02-2019 3:35
183398,vdevice-host-name,salesforce,3179.25,16-02-2019 3:40
183482,vdevice-host-name,salesforce,1857,16-02-2019 3:45
183517,vdevice-host-name,salesforce,1911.75,16-02-2019 3:50
183583,vdevice-host-name,salesforce,1366.125,16-02-2019 3:55
183619,vdevice-host-name,salesforce,1381.25,16-02-2019 4:00
183662,vdevice-host-name,salesforce,1356.125,16-02-2019 4:05
183714,vdevice-host-name,salesforce,2117.75,16-02-2019 4:10
183770,vdevice-host-name,salesforce,1921.75,16-02-2019 4:15
183825,vdevice-host-name,salesforce,800.5,16-02-2019 4:20
183876,vdevice-host-name,salesforce,1376.125,16-02-2019 4:25
183921,vdevice-host-name,salesforce,1872,16-02-2019 4:30
183993,vdevice-host-name,salesforce,2437.625,16-02-2019 4:35
184047,vdevice-host-name,salesforce,2117.75,16-02-2019 4:40
184114,vdevice-host-name,salesforce,1569.125,16-02-2019 4:45
184135,vdevice-host-name,salesforce,1381.125,16-02-2019 4:50
184182,vdevice-host-name,salesforce,1867,16-02-2019 4:55
184242,vdevice-host-name,salesforce,1376.125,16-02-2019 5:00
184317,vdevice-host-name,salesforce,1361.125,16-02-2019 5:05
184378,vdevice-host-name,salesforce,1371.125,16-02-2019 5:10
184417,vdevice-host-name,salesforce,1366.125,16-02-2019 5:15
184442,vdevice-host-name,salesforce,1361.125,16-02-2019 5:20
184508,vdevice-host-name,salesforce,1852,16-02-2019 5:25
184577,vdevice-host-name,salesforce,1376.125,16-02-2019 5:30
184604,vdevice-host-name,salesforce,1361.125,16-02-2019 5:35
184655,vdevice-host-name,salesforce,3365.75,16-02-2019 5:40
184748,vdevice-host-name,salesforce,1852,16-02-2019 5:45
184799,vdevice-host-name,salesforce,1356.125,16-02-2019 5:50
184817,vdevice-host-name,salesforce,1867,16-02-2019 5:55
184868,vdevice-host-name,salesforce,1376.125,16-02-2019 6:00
184960,vdevice-host-name,salesforce,1557.625,16-02-2019 6:05
184977,vdevice-host-name,salesforce,1376.125,16-02-2019 6:10
185062,vdevice-host-name,salesforce,1905.75,16-02-2019 6:15
185112,vdevice-host-name,salesforce,2683.375,16-02-2019 6:20
185166,vdevice-host-name,salesforce,1438.625,16-02-2019 6:25
185225,vdevice-host-name,salesforce,1356.125,16-02-2019 6:30
185245,vdevice-host-name,salesforce,2048.625,16-02-2019 6:35
185332,vdevice-host-name,salesforce,2597.125,16-02-2019 6:40
185346,vdevice-host-name,salesforce,2702.125,16-02-2019 6:45
185414,vdevice-host-name,salesforce,1552.625,16-02-2019 6:50
185497,vdevice-host-name,salesforce,1987,16-02-2019 6:55
185547,vdevice-host-name,salesforce,1261.125,16-02-2019 7:00
185570,vdevice-host-name,salesforce,1847,16-02-2019 7:05
185614,vdevice-host-name,salesforce,1557.625,16-02-2019 7:10
185661,vdevice-host-name,salesforce,1552.625,16-02-2019 7:15
185729,vdevice-host-name,salesforce,1547.625,16-02-2019 7:20
185780,vdevice-host-name,salesforce,1376.125,16-02-2019 7:25
185856,vdevice-host-name,salesforce,1376.125,16-02-2019 7:30
185917,vdevice-host-name,salesforce,1376.125,16-02-2019 7:35
185952,vdevice-host-name,salesforce,2014.75,16-02-2019 7:40
185983,vdevice-host-name,salesforce,2702.125,16-02-2019 7:45
186072,vdevice-host-name,salesforce,1852,16-02-2019 7:50
186116,vdevice-host-name,salesforce,1843.75,16-02-2019 7:55
186153,vdevice-host-name,salesforce,1539.375,16-02-2019 8:00
186226,vdevice-host-name,salesforce,2016.5,16-02-2019 8:05
186291,vdevice-host-name,salesforce,2512.375,16-02-2019 8:10
186301,vdevice-host-name,salesforce,1357.875,16-02-2019 8:15
186386,vdevice-host-name,salesforce,1337.875,16-02-2019 8:20
186407,vdevice-host-name,salesforce,1362.875,16-02-2019 8:25
186468,vdevice-host-name,salesforce,1357.875,16-02-2019 8:30
186549,vdevice-host-name,salesforce,1362.875,16-02-2019 8:35
186570,vdevice-host-name,salesforce,2703.875,16-02-2019 8:40
186663,vdevice-host-name,salesforce,2502.375,16-02-2019 8:45
186686,vdevice-host-name,salesforce,1347.875,16-02-2019 8:50
186731,vdevice-host-name,salesforce,1362.875,16-02-2019 8:55
186824,vdevice-host-name,salesforce,1853.75,16-02-2019 9:00
186831,vdevice-host-name,salesforce,1362.875,16-02-2019 9:05
186931,vdevice-host-name,salesforce,1362.875,16-02-2019 9:10
186955,vdevice-host-name,salesforce,1357.875,16-02-2019 9:15
187017,vdevice-host-name,salesforce,1534.375,16-02-2019 9:20
187065,vdevice-host-name,salesforce,1362.875,16-02-2019 9:25
187110,vdevice-host-name,salesforce,1362.875,16-02-2019 9:30
187154,vdevice-host-name,salesforce,2040.25,16-02-2019 9:35
187237,vdevice-host-name,salesforce,2688.875,16-02-2019 9:40
187277,vdevice-host-name,salesforce,2208,16-02-2019 9:45
187338,vdevice-host-name,salesforce,1368,16-02-2019 9:50
187367,vdevice-host-name,salesforce,2054.5,16-02-2019 9:55
187426,vdevice-host-name,salesforce,1346.625,16-02-2019 10:00
187473,vdevice-host-name,salesforce,1148.25,16-02-2019 10:05
187554,vdevice-host-name,salesforce,1347.875,16-02-2019 10:10
187621,vdevice-host-name,salesforce,1352.875,16-02-2019 10:15
187645,vdevice-host-name,salesforce,1357.875,16-02-2019 10:20
187712,vdevice-host-name,salesforce,1362.875,16-02-2019 10:25
187757,vdevice-host-name,salesforce,1362.875,16-02-2019 10:30
187791,vdevice-host-name,salesforce,1357.875,16-02-2019 10:35
187836,vdevice-host-name,salesforce,1838.75,16-02-2019 10:40
187921,vdevice-host-name,salesforce,3166,16-02-2019 10:45
187952,vdevice-host-name,salesforce,1425.375,16-02-2019 10:50
188026,vdevice-host-name,salesforce,1352.875,16-02-2019 10:55
188048,vdevice-host-name,salesforce,1342.875,16-02-2019 11:00
188145,vdevice-host-name,salesforce,1534.375,16-02-2019 11:05
188155,vdevice-host-name,salesforce,1549.375,16-02-2019 11:10
188205,vdevice-host-name,salesforce,1539.375,16-02-2019 11:15
188285,vdevice-host-name,salesforce,1362.875,16-02-2019 11:20
188354,vdevice-host-name,salesforce,1347.875,16-02-2019 11:25
188376,vdevice-host-name,salesforce,1362.875,16-02-2019 11:30
188431,vdevice-host-name,salesforce,2511.125,16-02-2019 11:35
188518,vdevice-host-name,salesforce,1848.75,16-02-2019 11:40
188574,vdevice-host-name,salesforce,2655.125,16-02-2019 11:45
188602,vdevice-host-name,salesforce,1853.75,16-02-2019 11:50
188678,vdevice-host-name,salesforce,1362.875,16-02-2019 11:55
188717,vdevice-host-name,salesforce,1362.875,16-02-2019 12:00
188753,vdevice-host-name,salesforce,1362.875,16-02-2019 12:05
188832,vdevice-host-name,salesforce,1347.875,16-02-2019 12:10
188856,vdevice-host-name,salesforce,1425.375,16-02-2019 12:15
188924,vdevice-host-name,salesforce,1549.375,16-02-2019 12:20
188983,vdevice-host-name,salesforce,1352.875,16-02-2019 12:25
189039,vdevice-host-name,salesforce,1357.875,16-02-2019 12:30
189076,vdevice-host-name,salesforce,2526.125,16-02-2019 12:35
189149,vdevice-host-name,salesforce,2035.25,16-02-2019 12:40
189164,vdevice-host-name,salesforce,2861.625,16-02-2019 12:45
189258,vdevice-host-name,salesforce,1715.75,16-02-2019 12:50
189279,vdevice-host-name,salesforce,1974.625,16-02-2019 12:55
189320,vdevice-host-name,salesforce,1539.375,16-02-2019 13:00
189387,vdevice-host-name,salesforce,1357.875,16-02-2019 13:05
189460,vdevice-host-name,salesforce,1357.875,16-02-2019 13:10
189515,vdevice-host-name,salesforce,3839.125,16-02-2019 13:15
189568,vdevice-host-name,salesforce,2041,16-02-2019 13:20
189613,vdevice-host-name,salesforce,1519.375,16-02-2019 13:25
189667,vdevice-host-name,salesforce,1524.375,16-02-2019 13:30
189691,vdevice-host-name,salesforce,1549.375,16-02-2019 13:35
189787,vdevice-host-name,salesforce,1534.375,16-02-2019 13:40
189845,vdevice-host-name,salesforce,2851.625,16-02-2019 13:45
189858,vdevice-host-name,salesforce,1554.375,16-02-2019 13:50
189918,vdevice-host-name,salesforce,1357.875,16-02-2019 13:55
189964,vdevice-host-name,salesforce,1823.75,16-02-2019 14:00
190045,vdevice-host-name,salesforce,2025.25,16-02-2019 14:05
190087,vdevice-host-name,salesforce,1848.75,16-02-2019 14:10
190160,vdevice-host-name,salesforce,1352.875,16-02-2019 14:15
190167,vdevice-host-name,salesforce,1362.875,16-02-2019 14:20
190230,vdevice-host-name,salesforce,2660.125,16-02-2019 14:25
190298,vdevice-host-name,salesforce,1362.875,16-02-2019 14:30
190353,vdevice-host-name,salesforce,1347.875,16-02-2019 14:35
190413,vdevice-host-name,salesforce,1337.875,16-02-2019 14:40
190440,vdevice-host-name,salesforce,2645.125,16-02-2019 14:45
190494,vdevice-host-name,salesforce,1352.875,16-02-2019 14:50
190537,vdevice-host-name,salesforce,1858.75,16-02-2019 14:55
190636,vdevice-host-name,salesforce,1357.875,16-02-2019 15:00
190680,vdevice-host-name,salesforce,2670.125,16-02-2019 15:05
190703,vdevice-host-name,salesforce,1362.875,16-02-2019 15:10
190778,vdevice-host-name,salesforce,1362.875,16-02-2019 15:15
190813,vdevice-host-name,salesforce,1347.875,16-02-2019 15:20
190903,vdevice-host-name,salesforce,1363,16-02-2019 15:25
190921,vdevice-host-name,salesforce,1362.875,16-02-2019 15:30
191002,vdevice-host-name,salesforce,922.625,16-02-2019 15:35
191066,vdevice-host-name,salesforce,2061.375,16-02-2019 15:40
191073,vdevice-host-name,salesforce,2683.875,16-02-2019 15:45
191156,vdevice-host-name,salesforce,2188.125,16-02-2019 15:50
191182,vdevice-host-name,salesforce,1357.875,16-02-2019 15:55
191258,vdevice-host-name,salesforce,1362.875,16-02-2019 16:00
191330,vdevice-host-name,salesforce,1347.875,16-02-2019 16:05
191380,vdevice-host-name,salesforce,1357.875,16-02-2019 16:10
191405,vdevice-host-name,salesforce,1352.875,16-02-2019 16:15
191455,vdevice-host-name,salesforce,1337.875,16-02-2019 16:20
191519,vdevice-host-name,salesforce,1362.875,16-02-2019 16:25
191577,vdevice-host-name,salesforce,1348,16-02-2019 16:30
191618,vdevice-host-name,salesforce,1853.75,16-02-2019 16:35
191694,vdevice-host-name,salesforce,1362.875,16-02-2019 16:40
191740,vdevice-host-name,salesforce,2507.375,16-02-2019 16:45
191782,vdevice-host-name,salesforce,2507.375,16-02-2019 16:50
191860,vdevice-host-name,salesforce,1352.875,16-02-2019 16:55
191881,vdevice-host-name,salesforce,1353,16-02-2019 17:00
191937,vdevice-host-name,salesforce,1342.875,16-02-2019 17:05
191990,vdevice-host-name,salesforce,1357.875,16-02-2019 17:10
192070,vdevice-host-name,salesforce,1352.875,16-02-2019 17:15
192096,vdevice-host-name,salesforce,1347.875,16-02-2019 17:20
192137,vdevice-host-name,salesforce,1342.875,16-02-2019 17:25
192221,vdevice-host-name,salesforce,1352.875,16-02-2019 17:30
192268,vdevice-host-name,salesforce,1347.875,16-02-2019 17:35
192294,vdevice-host-name,salesforce,1853.75,16-02-2019 17:40
192339,vdevice-host-name,salesforce,2497.375,16-02-2019 17:45
192427,vdevice-host-name,salesforce,2011.5,16-02-2019 17:50
192459,vdevice-host-name,salesforce,1357.875,16-02-2019 17:55
192529,vdevice-host-name,salesforce,1347.875,16-02-2019 18:00
192552,vdevice-host-name,salesforce,1337.875,16-02-2019 18:05
192653,vdevice-host-name,salesforce,1347.875,16-02-2019 18:10
192674,vdevice-host-name,salesforce,1362.875,16-02-2019 18:15
192760,vdevice-host-name,salesforce,1352.875,16-02-2019 18:20
192800,vdevice-host-name,salesforce,1838.75,16-02-2019 18:25
192819,vdevice-host-name,salesforce,2001.5,16-02-2019 18:30
192884,vdevice-host-name,salesforce,2001.5,16-02-2019 18:35
192968,vdevice-host-name,salesforce,1848.75,16-02-2019 18:40
193009,vdevice-host-name,salesforce,2507.375,16-02-2019 18:45
193034,vdevice-host-name,salesforce,1806.875,16-02-2019 18:50
193085,vdevice-host-name,salesforce,1337.875,16-02-2019 18:55
193166,vdevice-host-name,salesforce,1337.875,16-02-2019 19:00
193225,vdevice-host-name,salesforce,1342.875,16-02-2019 19:05
193246,vdevice-host-name,salesforce,1588.125,16-02-2019 19:10
193316,vdevice-host-name,salesforce,1887.5,16-02-2019 19:15
193350,vdevice-host-name,salesforce,1357.875,16-02-2019 19:20
193437,vdevice-host-name,salesforce,1362.875,16-02-2019 19:25
193455,vdevice-host-name,salesforce,1352.875,16-02-2019 19:30
193514,vdevice-host-name,salesforce,1357.875,16-02-2019 19:35
193587,vdevice-host-name,salesforce,1352.875,16-02-2019 19:40
193643,vdevice-host-name,salesforce,1843.75,16-02-2019 19:45
193685,vdevice-host-name,salesforce,2660.125,16-02-2019 19:50
193732,vdevice-host-name,salesforce,1362.875,16-02-2019 19:55
193799,vdevice-host-name,salesforce,1352.875,16-02-2019 20:00
193847,vdevice-host-name,salesforce,1362.875,16-02-2019 20:05
193926,vdevice-host-name,salesforce,1347.875,16-02-2019 20:10
193972,vdevice-host-name,salesforce,1357.875,16-02-2019 20:15
194034,vdevice-host-name,salesforce,1362.875,16-02-2019 20:20
194044,vdevice-host-name,salesforce,1357.875,16-02-2019 20:25
194101,vdevice-host-name,salesforce,1357.875,16-02-2019 20:30
194145,vdevice-host-name,salesforce,1853.75,16-02-2019 20:35
194242,vdevice-host-name,salesforce,1362.875,16-02-2019 20:40
194261,vdevice-host-name,salesforce,1362.875,16-02-2019 20:45
194312,vdevice-host-name,salesforce,2670.125,16-02-2019 20:50
194400,vdevice-host-name,salesforce,1352.875,16-02-2019 20:55
194420,vdevice-host-name,salesforce,1425.375,16-02-2019 21:00
194511,vdevice-host-name,salesforce,1342.875,16-02-2019 21:05
194563,vdevice-host-name,salesforce,1362.875,16-02-2019 21:10
194598,vdevice-host-name,salesforce,1425.375,16-02-2019 21:15
194623,vdevice-host-name,salesforce,1425.375,16-02-2019 21:20
194702,vdevice-host-name,salesforce,1853.75,16-02-2019 21:25
194765,vdevice-host-name,salesforce,1362.875,16-02-2019 21:30
194808,vdevice-host-name,salesforce,1347.875,16-02-2019 21:35
194837,vdevice-host-name,salesforce,1362.875,16-02-2019 21:40
194931,vdevice-host-name,salesforce,1362.875,16-02-2019 21:45
194956,vdevice-host-name,salesforce,2712.625,16-02-2019 21:50
195014,vdevice-host-name,salesforce,2670.125,16-02-2019 21:55
195044,vdevice-host-name,salesforce,1362.875,16-02-2019 22:00
195100,vdevice-host-name,salesforce,1352.875,16-02-2019 22:05
195159,vdevice-host-name,salesforce,1352.875,16-02-2019 22:10
195218,vdevice-host-name,salesforce,1853.75,16-02-2019 22:15
195262,vdevice-host-name,salesforce,2670.125,16-02-2019 22:20
195356,vdevice-host-name,salesforce,1347.875,16-02-2019 22:25
195411,vdevice-host-name,salesforce,1352.875,16-02-2019 22:30
195442,vdevice-host-name,salesforce,1352.875,16-02-2019 22:35
195503,vdevice-host-name,salesforce,1352.875,16-02-2019 22:40
195525,vdevice-host-name,salesforce,1352.875,16-02-2019 22:45
195591,vdevice-host-name,salesforce,1603.625,16-02-2019 22:50
195659,vdevice-host-name,salesforce,2675.125,16-02-2019 22:55
195716,vdevice-host-name,salesforce,1432.5,16-02-2019 23:00
195765,vdevice-host-name,salesforce,1908.375,16-02-2019 23:05
195789,vdevice-host-name,salesforce,2732.625,16-02-2019 23:10
195889,vdevice-host-name,salesforce,1368,16-02-2019 23:15
