Timestamp,Utilization(bps),SMA3,EMA3,SMA7,EMA7
2019-02-11 12:30:00,3181.25,2940.1666666666665,2938.8857316539934,2647.6785714285716,2768.5201261626003
2019-02-11 12:35:00,3298.875,3069.4166666666665,3118.8803658269967,2818.0178571428573,2901.10884462195
2019-02-11 12:40:00,2752.375,3077.5,2935.6276829134986,2815.4821428571427,2863.9253834664623
2019-02-11 12:45:00,2560.25,2870.5,2747.9388414567493,2813.4285714285716,2788.0065375998465
2019-02-11 12:50:00,3268.125,2860.25,3008.0319207283746,2957.160714285714,2908.0361531998847
2019-02-11 12:55:00,2832.875,2887.0833333333335,2920.4534603641873,2945.9821428571427,2889.245864899913
2019-02-11 13:00:00,2612.75,2904.5833333333335,2766.601730182094,2929.5,2820.1218986749345
2019-02-11 13:05:00,3019.625,2821.75,2893.113365091047,2906.410714285714,2869.9976740062007
2019-02-11 13:10:00,3363.625,2998.6666666666665,3128.3691825455235,2915.660714285714,2993.4045055046504
2019-02-11 13:15:00,2751.0,3044.75,2939.6845912727617,2915.464285714286,2932.8033791284874
2019-02-11 13:20:00,2925.375,3013.3333333333335,2932.529795636381,2967.625,2930.9462843463652
2019-02-11 13:25:00,3370.375,3015.5833333333335,3151.4523978181905,2982.2321428571427,3040.8034632597737
2019-02-11 13:30:00,3390.125,3228.625,3270.7886989090953,3061.839285714286,3128.1338474448307
2019-02-11 13:35:00,4253.0,3671.1666666666665,3761.8943494545474,3296.160714285714,3409.3503855836234
2019-02-11 13:40:00,3142.625,3595.25,3452.2596747272737,3313.7321428571427,3342.6690391877178
2019-02-11 13:45:00,3430.25,3608.625,3441.254837363637,3323.25,3364.5642793907887
2019-02-11 13:50:00,3238.875,3270.5833333333335,3340.064918681818,3392.9464285714284,3333.1419595430916
2019-02-11 13:55:00,3310.875,3326.6666666666665,3325.469959340909,3448.0178571428573,3327.575219657319
2019-02-11 14:00:00,2836.75,3128.8333333333335,3081.109979670455,3371.785714285714,3204.8689147429895
2019-02-11 14:05:00,3260.625,3136.0833333333335,3170.8674898352274,3353.285714285714,3218.8079360572424
2019-02-11 14:10:00,2639.5,2912.2916666666665,2905.1837449176137,3122.785714285714,3073.980952042932
2019-02-11 14:15:00,3235.125,3045.0833333333335,3070.154372458807,3136.0,3114.266964032199
2019-02-11 14:20:00,2801.875,2892.1666666666665,2936.014686229403,3046.2321428571427,3036.168973024149
2019-02-11 14:25:00,3016.0,3017.6666666666665,2976.0073431147016,3014.3928571428573,3031.1267297681115
2019-02-11 14:30:00,2646.125,2821.3333333333335,2811.0661715573506,2919.4285714285716,2934.8762973260837
2019-02-11 14:35:00,3085.25,2915.7916666666665,2948.1580857786753,2954.9285714285716,2972.4697229945627
2019-02-11 14:40:00,2868.5,2866.625,2908.329042889338,2898.910714285714,2946.477292245922
2019-02-11 14:45:00,2698.125,2883.9583333333335,2803.227021444669,2907.285714285714,2884.389219184441
2019-02-11 14:50:00,2643.625,2736.75,2723.4260107223345,2822.785714285714,2824.1981643883305
2019-02-11 14:55:00,2662.5,2668.0833333333335,2692.9630053611672,2802.875,2783.7736232912475
2019-02-11 15:00:00,4143.625,3149.9166666666665,3418.2940026805836,2963.964285714286,3123.736467468436
2019-02-11 15:05:00,1047.875,2618.0,2233.084501340292,2735.6428571428573,2604.7711006013265
2019-02-11 15:10:00,1884.5,2358.6666666666665,2058.792250670146,2564.1071428571427,2424.7033254509947
2019-02-11 15:15:00,1107.875,1346.75,1583.333625335073,2312.589285714286,2095.496244088246
2019-02-11 15:20:00,1359.625,1450.6666666666667,1471.4793126675365,2121.375,1911.5284330661843
2019-02-11 15:25:00,1214.75,1227.4166666666667,1343.1146563337684,1917.25,1737.3338247996383
2019-02-11 15:30:00,1140.375,1238.25,1241.7448281668842,1699.8035714285713,1588.0941185997287
2019-02-11 15:35:00,1389.0,1248.0416666666667,1315.372414083442,1306.2857142857142,1538.3205889497967
2019-02-11 15:40:00,1417.0,1315.4583333333333,1366.186207041721,1359.017857142857,1507.9904417123473
2019-02-11 15:45:00,1011.875,1272.625,1189.0306035208605,1234.357142857143,1383.9615812842603
2019-02-11 15:50:00,1365.375,1264.75,1277.2028017604302,1271.142857142857,1379.3149359631952
2019-02-11 15:55:00,1061.5,1146.25,1169.3514008802151,1228.5535714285713,1299.8612019723964
2019-02-11 16:00:00,1328.875,1251.9166666666667,1249.1132004401074,1244.857142857143,1307.1146514792972
2019-02-11 16:05:00,936.625,1109.0,1092.8691002200537,1215.75,1214.492238609473
2019-02-11 16:10:00,1260.5,1175.3333333333333,1176.684550110027,1197.392857142857,1225.9941789571046
2019-02-11 16:15:00,1080.625,1092.5833333333333,1128.6547750550135,1149.3392857142858,1189.6518842178284
2019-02-11 16:20:00,1432.625,1257.9166666666667,1280.6398875275067,1209.4464285714287,1250.3951631633713
2019-02-11 16:25:00,1035.5,1182.9166666666667,1158.0699437637534,1162.3214285714287,1196.6713723725286
