Real Utilization
939.0
652.25
413.625
957.5
558.875
701.125
1080.25
964.875
1377.625
2315.875
1880.125
2157.0
510.75
796.75
577.125
580.75
624.625
580.625
419.25
664.0
560.875
570.0
625.0
760.75
607.375
610.625
474.5
589.5
726.0
619.25
552.5
620.25
557.0
499.5
618.25
674.5
482.5
801.125
498.0
500.0
583.25
674.5
410.5
655.25
455.0
463.0
654.5
1999.125
667.875
627.875
551.125
694.5
517.75
509.375
450.5
633.125
490.875
738.75
551.875
673.375
451.25
659.75
503.125
721.25
548.875
590.625
499.75
533.375
645.125
627.75
620.875
606.125
482.25
574.25
557.625
645.25
572.375
1257.625
433.75
476.875
538.125
796.75
482.875
588.625
536.75
620.75
627.625
723.25
496.375
728.25
484.25
566.375
524.625
900.875
2258.75
485.375
554.875
623.375
536.875
653.375
559.25
1013.875
416.875
497.0
352.0
712.25
516.5
513.5
490.75
642.875
369.5
768.25
454.25
507.75
580.25
580.75
429.75
694.75
473.75
487.25
563.75
582.625
578.75
748.25
473.75
483.5
601.5
526.25
449.5
687.75
489.25
498.0
547.25
572.875
500.0
848.25
460.0
482.5
457.0
406.5
553.5
733.25
474.5
643.5
599.75
553.375
514.75
793.75
371.5
495.25
590.0
443.5
671.625
669.875
485.625
530.25
477.875
590.5
495.25
695.375
907.0
512.75
454.375
524.625
512.75
691.375
483.625
514.75
438.875
647.0
641.25
615.625
528.375
550.75
450.625
581.875
495.25
648.625
522.625
481.5
503.125
649.0
557.5
658.125
614.125
520.5
413.625
538.125
639.25
702.125
594.625
458.25
396.125
726.75
617.25
631.125
565.375
531.25
394.125
477.125
564.0
666.125
547.125
730.75
486.625
570.5
496.75
643.875
477.125
457.75
441.875
691.125
580.25
719.875
475.125
471.25
568.375
525.75
442.0
754.875
488.875
483.0
424.375
647.875
416.875
524.75
459.375
599.75
553.0
624.375
451.875
553.0
443.875
451.875
426.0
661.875
471.375
426.0
549.375
634.75
379.5
713.125
448.375
371.5
684.625
473.75
414.875
763.125
692.75
540.375
579.625
549.625
573.375
797.875
497.0
484.875
607.875
518.5
502.375
759.875
567.0
502.375
552.375
712.875
449.875
792.875
571.0
440.75
25696.375
4387.75
2276.125
2624.75
1904.375
2212.125
2030.25
2360.25
2278.625
2085.75
2222.375
1874.125
2600.25
1995.375
2001.625
2569.25
1749.125
2452.625
3006.0
1799.75
581.875
724.625
825.0
686.875
859.875
723.5
729.875
671.125
488.5
788.25
675.125
863.75
651.875
673.125
897.25
710.375
678.875
735.25
562.375
655.625
919.875
669.25
575.25
792.375
624.625
723.25
1015.375
620.625
742.75
857.25
694.625
614.25
685.875
805.5
1061.75
1158.625
690.875
705.5
2167.375
2309.625
1185.0
866.375
541.0
836.625
1510.875
2398.125
1569.375
724.625
501.0
2364.375
1959.0
819.625
488.0
765.125
1669.875
2663.5
1269.875
715.625
578.0
629.25
636.25
601.0
1548.75
721.875
601.25
836.75
750.25
566.25
728.75
830.125
546.75
831.25
699.75
1710.0
670.25
1110.0
2343.375
1923.75
2202.75
765.75
844.25
670.5
800.375
609.25
707.625
842.5
840.25
676.625
722.375
601.5
789.375
611.375
821.0
824.25
630.875
693.75
585.375
629.625
731.5
624.75
856.0
617.0
618.75
803.5
799.5
630.375
809.25
654.0
566.5
756.75
751.0
601.5
1139.25
681.25
558.5
856.0
898.75
634.375
836.5
624.75
615.0
745.0
866.75
508.0
842.5
731.75
543.0
788.0
839.5
618.625
801.5
621.0
733.75
694.5
910.5
714.25
690.5
605.5
628.75
710.0
751.0
751.125
725.5
605.5
605.25
708.0
731.5
624.75
602.25
600.25
566.5
664.5
761.25
731.875
649.0
557.25
940.125
625.75
804.0
562.5
773.75
730.5
511.25
574.0
981.0
696.875
646.0
778.25
656.0
597.5
851.75
695.0
558.5
624.5
605.25
558.5
828.5
700.625
609.0
624.5
624.75
617.0
1266.5
589.75
519.5
644.0
663.75
578.0
904.0
735.875
616.75
683.0
566.5
606.0
943.0
724.0
616.75
772.5
582.0
678.75
971.5
638.375
663.5
756.0
582.0
539.0
1009.25
621.0
648.0
686.75
693.0
700.5
844.0
657.625
608.625
620.625
619.5
606.625
840.125
639.0
608.625
671.125
700.875
571.625
805.125
777.125
707.875
714.125
670.25
551.875
805.125
709.0
602.625
675.125
670.25
649.375
896.125
687.625
660.875
673.125
650.75
555.875
900.125
674.25
536.375
710.125
670.25
571.375
861.125
687.625
532.625
678.875
681.25
528.625
896.375
757.75
546.125
731.375
634.5
702.375
989.375
795.875
616.375
662.625
601.5
718.75
958.0
728.0
537.75
810.5
632.5
595.5
945.25
806.625
631.25
636.5
668.5
701.25
782.0
709.5
629.25
669.5
614.25
652.5
762.5
773.625
561.0
739.5
688.25
718.5
839.0
590.75
670.75
690.25
728.0
561.0
782.0
760.125
631.25
786.25
739.75
650.5
937.25
590.75
681.75
594.875
797.625
740.25
1018.0
856.0
758.75
571.625
696.375
669.5
873.375
702.375
728.0
638.125
709.125
601.5
840.375
757.125
564.5
669.375
740.0
550.75
775.125
653.625
640.25
601.375
766.625
778.75
937.625
741.0
601.5
720.875
694.625
582.0
867.125
581.625
562.5
710.375
842.375
550.75
855.875
844.25
686.5
799.875
828.875
569.25
840.375
675.125
616.75
727.875
799.625
559.5
855.875
1639.75
628.75
620.875
734.375
1185.75
879.125
555.75
716.875
649.375
620.5
557.375
810.625
824.625
611.875
661.125
717.75
819.5
760.875
603.75
636.125
649.625
580.5
690.625
849.625
886.875
694.625
752.625
639.0
803.625
960.125
685.5
620.625
663.125
693.5
614.625
826.125
730.375
602.875
552.125
693.75
676.875
756.125
701.25
768.375
678.625
601.5
662.875
587.125
898.375
689.125
497.625
722.0
673.625
661.125
861.5
728.125
733.125
640.5
804.125
587.125
855.875
852.625
684.625
621.0
654.125
756.125
582.0
743.625
626.125
586.0
708.625
784.375
638.375
646.375
707.875
586.0
665.875
736.875
751.0
743.875
614.375
691.0
665.875
571.625
846.125
654.125
645.625
1136.625
650.375
867.125
624.75
601.125
675.375
609.25
507.625
729.875
910.375
639.875
710.375
640.5
713.875
781.875
566.5
682.875
647.875
547.0
643.875
694.875
861.875
713.875
581.875
508.0
559.5
1247.0
673.0
536.25
699.875
645.625
649.25
697.875
845.5
701.75
609.625
610.625
547.0
650.375
814.375
547.0
650.375
684.625
693.25
681.375
902.0
661.75
646.375
591.125
696.75
665.875
717.125
586.0
712.625
513.125
621.0
682.875
838.25
636.5
663.375
597.375
625.0
733.375
820.875
547.0
620.625
711.375
652.0
690.625
915.75
671.5
749.125
605.125
679.5
764.625
771.625
733.0
784.125
640.125
640.5
636.125
966.25
675.5
692.625
714.375
781.875
587.75
766.625
601.375
661.75
701.375
964.5
698.75
638.125
708.375
622.75
731.625
875.375
566.25
640.125
636.375
638.25
710.125
966.75
628.5
624.375
675.375
469.0
733.375
805.375
578.0
717.875
571.625
611.75
790.875
901.0
653.875
926.375
606.625
678.0
565.875
804.625
683.75
620.375
606.625
668.25
551.375
959.75
761.25
612.625
711.375
631.25
630.125
775.375
607.75
649.25
706.25
629.25
614.25
873.125
469.0
586.0
664.75
724.5
586.0
790.75
561.0
663.75
658.75
611.5
862.625
989.125
653.5
619.0
771.75
689.5
543.0
829.75
728.5
569.25
730.75
637.0
611.0
921.125
817.0
558.5
787.25
619.5
543.0
825.75
601.25
513.125
857.25
512.0
648.5
921.125
547.0
541.5
802.75
566.5
596.0
901.75
652.0
615.5
752.25
623.0
500.0
1003.25
881.875
548.5
834.75
503.25
611.75
902.375
680.625
720.75
741.25
526.75
743.0
790.0
603.375
681.75
803.125
1358.125
629.25
708.125
629.875
574.75
743.125
900.125
650.5
853.75
608.625
639.0
649.625
1018.25
674.0
649.625
641.625
672.0
702.125
808.625
796.5
740.75
713.625
742.0
634.125
764.875
637.0
747.125
563.625
882.75
624.375
775.625
615.75
731.25
654.375
631.25
679.125
609.125
547.0
719.625
780.625
547.0
696.125
827.125
605.5
796.625
703.5
697.0
718.75
866.5
689.0
672.25
719.0
625.0
718.75
878.75
527.5
798.625
727.0
547.0
722.75
886.0
541.0
650.75
686.0
525.5
650.75
892.0
473.0
652.75
775.625
509.75
613.75
907.75
570.25
720.75
678.25
601.25
746.25
889.75
601.25
831.625
703.75
529.25
1052.625
988.0
644.25
576.0
768.5
659.0
564.0
820.5
636.5
589.75
805.375
617.0
679.25
879.0
586.0
508.0
776.25
692.5
547.0
997.25
527.5
634.375
756.75
745.5
558.5
952.75
656.0
539.0
859.75
527.5
488.5
902.25
601.5
653.875
826.75
566.5
506.0
954.75
626.75
469.0
772.25
527.5
619.0
794.5
759.75
729.875
758.0
720.75
586.0
829.5
576.75
586.0
662.5
631.25
603.5
868.5
674.25
677.375
509.0
663.5
654.0
774.0
737.25
784.0
611.0
743.25
659.5
716.125
552.125
669.875
659.75
756.125
729.125
527.5
610.375
708.875
601.5
701.375
729.625
792.625
653.375
601.125
576.75
796.625
659.375
615.75
532.625
659.375
654.75
780.125
624.375
631.25
659.0
581.625
656.5
810.625
634.125
637.0
628.125
618.625
619.5
745.375
597.125
654.5
733.0
657.625
576.75
868.875
706.125
572.75
722.625
717.875
681.75
865.125
789.875
625.25
760.5
717.875
646.75
945.625
584.375
635.0
661.125
620.625
600.0
752.125
581.625
796.0
736.0
612.625
589.75
840.375
778.125
659.75
679.375
616.625
624.75
845.125
640.125
597.25
801.75
675.125
628.5
770.125
690.625
765.0
661.625
766.625
562.5
888.625
891.875
533.875
766.75
653.0
551.375
803.375
688.0
732.375
620.875
748.5
731.875
720.125
711.5
548.625
747.25
673.5
785.375
620.875
654.0
585.375
675.375
601.5
713.875
820.875
566.5
663.375
634.25
697.0
882.875
581.875
547.0
737.375
684.875
636.5
956.875
537.375
611.75
766.125
666.75
652.75
892.625
555.875
576.75
714.125
588.875
694.5
766.125
536.375
670.25
729.625
799.25
557.25
877.125
1245.875
580.5
636.125
591.125
666.0
597.125
775.625
639.0
679.125
680.5
1157.75
711.0
618.625
626.125
654.5
727.625
789.125
600.0
659.625
863.0
546.75
815.375
610.625
488.5
819.625
661.125
504.0
798.125
948.75
547.0
712.625
719.5
669.5
673.625
756.125
586.0
673.625
587.125
566.5
852.375
707.875
527.5
575.125
964.0
634.5
813.375
594.875
553.75
644.375
587.0
663.875
758.125
727.75
630.125
650.375
749.125
682.625
813.375
488.5
670.875
820.625
396.25
740.875
916.0
622.625
666.875
615.75
784.0
591.125
848.25
737.875
663.125
570.25
704.875
532.625
861.75
669.875
606.625
605.5
778.5
655.125
1214.375
708.625
665.125
586.0
786.625
552.125
751.0
712.625
532.625
586.0
967.5
567.625
836.5
839.625
513.125
601.5
747.625
528.625
712.0
732.125
643.625
562.5
784.5
630.125
695.25
743.875
653.375
636.5
630.875
649.375
770.5
704.125
640.375
570.25
692.5
640.375
795.25
675.125
581.875
609.25
733.625
601.375
712.0
624.375
673.375
564.5
731.0
679.375
790.0
639.875
677.375
564.5
678.875
692.875
770.5
694.375
659.875
673.5
712.0
644.125
786.0
570.875
624.625
582.0
659.625
585.625
712.0
725.625
594.375
527.5
768.5
620.875
793.75
696.625
673.375
597.5
601.125
661.125
800.0
782.125
653.125
693.5
764.5
602.625
948.0
720.5
571.625
600.0
655.625
575.625
702.75
733.375
661.125
539.0
794.5
638.875
1472.0
550.75
695.75
596.25
854.25
697.75
1136.75
619.0
738.5
631.25
966.875
740.5
607.75
650.0
756.0
681.75
821.0
756.0
627.25
634.5
788.5
664.25
947.375
793.0
685.75
634.5
810.5
671.5
809.75
740.5
673.5
611.75
738.5
597.5
902.125
771.75
677.25
629.25
621.75
716.25
815.25
787.25
559.5
731.5
913.125
508.0
871.875
625.75
527.5
596.0
775.75
601.5
780.5
845.75
638.5
685.5
754.25
601.5
906.875
715.25
656.0
777.0
719.25
547.0
688.5
717.75
545.0
578.0
737.25
689.0
872.125
849.75
644.25
558.5
749.0
733.75
743.0
803.5
589.75
527.5
790.375
562.5
860.625
774.875
562.5
550.75
1081.125
553.375
711.75
886.625
703.75
659.75
838.125
663.375
820.625
851.625
738.375
632.5
800.875
720.875
766.0
779.375
701.375
691.0
707.375
667.625
867.375
823.125
692.625
1227.0
675.125
749.125
846.0
675.125
676.875
560.5
840.625
708.125
869.375
798.375
798.375
833.375
571.625
856.625
821.0
657.125
802.125
656.0
672.125
728.125
991.875
602.625
700.875
640.5
579.625
693.125
731.5
641.625
872.125
710.5
474.125
728.125
869.375
606.625
751.625
656.0
626.125
749.625
710.0
678.625
765.125
638.5
589.125
854.625
877.875
713.625
854.625
601.5
550.125
728.375
750.25
684.375
601.125
541.5
713.625
655.625
852.375
552.125
679.125
592.25
671.375
727.625
792.25
610.375
640.125
588.25
633.875
620.625
957.625
662.875
725.625
646.75
606.625
717.875
824.5
548.125
696.375
633.25
550.125
680.875
948.125
604.625
1111.0
613.75
550.125
713.875
854.75
600.625
801.375
615.75
513.125
690.375
872.125
571.625
545.0
715.375
552.125
575.25
819.625
601.375
552.25
679.125
784.125
547.0
933.0
698.625
586.0
620.625
527.125
706.5
894.625
624.625
671.5
671.125
659.625
649.25
799.0
698.625
566.5
659.625
640.125
654.0
785.625
597.375
659.75
714.125
542.875
640.25
955.0
616.875
644.25
945.375
675.375
623.0
789.375
620.875
582.0
737.375
454.75
657.875
939.25
469.0
679.375
659.375
663.875
465.0
803.125
585.75
675.375
659.625
531.25
638.375
931.5
547.0
663.625
694.625
527.5
871.875
845.625
597.5
640.125
696.625
545.0
622.625
927.25
636.5
640.125
710.125
586.0
729.625
987.625
599.5
618.625
657.625
619.0
692.625
1093.25
527.5
737.625
679.125
582.0
712.125
943.125
575.25
585.625
620.625
617.0
651.875
968.25
691.0
632.375
663.375
586.0
616.875
903.875
582.0
651.875
737.375
710.5
632.375
857.5
624.75
616.875
675.125
462.0
552.125
767.625
723.0
635.625
711.625
692.0
696.125
918.375
791.875
474.125
683.75
640.125
590.875
831.25
690.625
769.875
576.75
971.25
684.375
1103.375
640.125
682.375
728.25
690.625
564.625
815.75
784.125
532.375
666.25
677.125
567.625
996.375
792.5
672.625
654.5
797.625
646.375
876.0
675.125
586.625
674.0
620.625
639.625
1059.625
694.625
602.625
631.25
772.375
569.625
848.75
754.875
493.625
547.0
717.375
695.875
865.625
821.625
513.125
629.75
806.125
602.625
527.5
986.625
610.625
654.0
724.375
625.875
766.625
885.375
649.375
652.0
665.875
697.625
640.5
1035.375
590.875
671.5
743.875
680.375
838.625
939.875
666.875
1428.0
728.375
610.375
566.5
924.375
695.875
586.0
704.875
604.625
735.625
889.375
674.625
871.375
875.125
605.875
584.0
923.375
655.875
675.5
796.625
1018.875
1707.25
932.625
1674.875
2093.5
1272.75
857.75
656.0
578.75
901.0
562.5
560.5
1102.75
560.375
621.0
659.5
550.75
547.0
929.5
620.75
621.0
768.5
644.25
527.5
933.5
657.875
492.25
729.5
575.25
484.5
570.25
733.5
574.0
601.5
956.75
599.375
527.5
703.5
679.75
582.0
946.5
576.75
580.0
721.0
615.75
497.25
805.625
674.5
650.0
823.625
620.125
566.5
891.375
625.875
613.0
708.875
728.875
734.0
875.875
674.5
624.75
1015.75
563.625
631.5
842.875
639.625
712.25
658.375
544.125
638.25
875.875
655.0
624.75
658.375
583.125
1074.0
822.875
707.625
663.75
706.875
690.125
657.75
821.375
694.0
718.25
745.875
567.625
642.25
914.875
698.125
488.5
808.125
670.625
562.5
855.375
660.25
648.75
677.625
607.875
654.75
862.125
581.625
518.25
751.625
572.875
576.75
730.125
746.75
557.25
701.875
601.125
557.25
853.375
640.125
764.875
610.625
721.875
518.25
795.125
772.25
537.75
700.125
717.875
537.75
775.625
824.875
646.75
700.125
698.375
611.75
774.875
766.5
631.0
604.625
673.125
718.5
824.125
636.125
564.25
747.375
706.125
566.25
820.875
836.5
615.25
711.875
778.125
564.25
857.875
636.125
669.25
770.875
692.625
768.75
744.875
838.5
689.0
657.625
646.875
636.5
820.625
675.125
586.0
766.625
610.25
673.875
805.125
808.625
662.375
562.375
692.0
553.375
893.875
740.5
681.875
667.375
672.5
662.375
875.375
867.125
650.875
632.5
781.375
685.875
848.125
682.75
480.625
558.5
760.125
654.625
803.0
842.75
596.125
562.5
668.625
672.75
898.75
629.625
642.875
520.5
649.125
796.0
768.25
779.5
572.875
546.75
756.125
592.375
692.25
762.125
712.875
566.25
795.125
607.875
821.5
747.25
764.625
566.25
764.875
714.125
801.5
737.625
691.0
638.5
768.625
646.5
869.5
809.0
671.125
527.5
707.0
717.25
965.5
617.5
841.75
566.5
547.0
737.25
803.5
653.875
796.75
17419.75
11650.875
3028.625
2106.875
2116.0
4551.125
2683.125
2529.5
2424.625
2034.875
2330.875
2261.625
2344.875
2590.0
1670.25
2228.0
2297.5
1756.25
2253.0
2019.25
2270.75
2429.5
1832.125
2291.75
2186.75
3169.75
2067.75
2308.25
3452.25
2399.5
1738.75
2636.5
2050.75
2133.75
2080.375
2211.5
2411.625
2212.25
2100.5
2115.25
1992.5
2009.0
2131.75
2337.5
2080.25
2217.75
2107.375
2010.75
2159.0
2215.75
2699.75
2236.0
1703.0
2014.5
1991.25
2141.25
2031.0
2448.5
2534.125
2047.5
2457.25
2491.25
2172.0
2595.25
2338.75
2092.5
2702.75
2326.25
1652.0
2265.0
2007.875
1962.75
2540.75
2107.5
1955.0
2653.5
1743.75
2111.25
2481.25
2677.5
1918.0
2059.25
1995.375
2526.0
2741.25
3093.75
2756.25
2410.75
2843.5
2329.75
2520.25
3463.25
2324.0
2528.5
2076.125
2080.75
2650.75
2484.75
2158.5
2109.75
2141.75
2094.25
2148.75
3086.0
2242.25
1940.0
2241.375
2030.0
2369.125
3214.25
2262.25
1721.0
2335.75
2228.75
2162.25
2886.0
2194.25
2089.25
2108.375
1630.0
1889.75
3086.5
1833.0
2052.75
2341.5
2428.75
2043.0
2989.5
2204.0
1998.25
2320.625
2442.5
2197.375
3098.375
2716.5
1966.625
2855.875
2314.75
2020.625
3378.125
2156.75
2155.875
606.625
1620.375
652.75
604.625
898.375
713.375
684.625
1383.625
709.25
552.125
909.75
744.25
626.125
1756.625
705.25
591.125
810.375
631.25
580.375
1252.375
713.0
571.625
1101.0
693.5
680.625
1827.375
670.0
649.625
820.625
615.5
630.125
1523.875
561.0
669.125
885.75
537.75
633.875
1803.875
498.75
649.375
844.125
596.25
707.875
1473.875
838.0
596.25
575.375
1947.875
580.0
839.125
896.625
706.5
747.375
1459.625
693.0
657.875
1083.25
634.5
638.375
1552.375
521.5
712.375
915.875
595.5
696.875
1724.625
541.0
690.875
1042.25
578.0
694.875
1792.625
504.0
1576.0
3607.125
2037.0
879.75
1441.5
567.25
814.625
579.875
669.5
635.0
1651.25
1087.5
652.5
695.0
706.5
756.75
1437.25
856.75
638.0
679.125
730.0
566.0
1768.5
691.0
708.0
638.5
714.25
601.0
1401.75
882.875
714.0
671.375
710.25
668.25
1717.0
749.25
601.0
656.0
710.25
694.5
1400.25
788.25
610.25
812.125
594.375
555.125
1908.5
749.25
562.5
733.5
714.25
586.0
1616.25
671.5
708.5
620.75
1871.75
691.0
677.25
694.5
649.75
644.25
1472.25
606.625
779.375
917.875
715.625
709.125
1710.25
650.0
728.75
756.75
645.625
592.375
1563.75
672.625
422.125
735.375
527.25
652.0
1892.25
695.625
597.5
679.0
644.25
636.0
1533.0
636.25
757.0
844.375
652.0
821.375
2664.875
578.0
749.25
668.75
736.25
714.25
1781.0
537.75
745.25
752.75
716.75
902.375
1732.5
720.75
684.75
614.25
615.75
613.0
1482.75
650.75
547.5
710.5
1717.0
705.0
706.5
674.5
654.5
574.0
1439.0
596.25
571.0
686.125
631.25
616.75
1812.25
631.25
808.25
594.75
502.75
730.0
1610.75
646.75
660.75
944.375
547.75
837.25
1631.25
692.5
646.75
692.0
562.5
694.875
1343.625
731.5
655.875
786.0
601.25
712.375
1687.375
907.5
714.375
640.125
566.25
620.875
1549.875
605.25
710.375
731.5
589.75
659.875
1883.375
497.5
793.125
494.875
777.5
601.375
1483.125
742.5
710.375
605.75
653.0
1170.75
1659.625
747.25
714.125
568.875
610.25
659.625
1252.125
779.25
647.125
639.5
688.25
575.625
1536.625
779.25
665.125
621.875
594.75
626.125
1280.375
831.0
571.625
702.75
733.75
528.625
1710.625
771.25
628.875
636.625
677.25
624.125
1297.625
763.5
604.625
748.5
670.5
649.625
1603.375
835.5
591.125
635.25
643.875
591.125
1334.5
913.625
653.375
687.625
649.625
666.875
1594.875
776.375
610.625
546.75
669.875
643.625
1367.5
720.375
643.625
616.875
728.125
702.125
1740.25
687.125
591.125
606.625
1372.75
854.625
630.125
643.875
821.625
610.625
1600.75
747.625
661.125
523.5
747.625
661.125
1437.75
546.5
675.25
836.875
585.5
659.75
1796.75
758.25
705.0
689.0
664.75
761.25
1378.75
555.75
759.5
696.875
619.0
763.5
1786.25
643.25
2448.75
2369.5
2671.125
653.625
1842.0
2107.875
1603.75
717.25
766.5
801.5
1474.375
938.75
718.375
666.875
821.0
681.375
1085.375
956.25
685.375
799.25
766.5
866.25
1416.0
805.25
707.125
693.125
817.0
680.625
1039.375
821.75
715.625
726.25
863.75
736.375
1371.625
883.0
656.0
714.0
715.75
601.5
1106.5
1053.625
656.0
781.875
813.25
675.5
1401.5
770.25
550.75
655.5
877.5
589.75
1248.0
878.25
642.25
801.375
801.5
751.75
1553.5
781.75
712.25
620.5
823.0
667.5
1173.5
770.25
675.25
853.875
788.0
766.75
1371.0
914.25
698.75
749.0
857.5
663.75
1127.0
855.75
691.0
836.375
766.5
642.25
1456.0
882.0
698.75
854.0
758.5
605.25
1170.75
836.0
644.25
953.625
905.25
644.25
1478.5
796.0
705.0
606.25
722.25
1134.25
723.25
920.5
586.0
938.875
