Timestamp,Utilization(bps),SMA4,SMA9,EMA4,EMA9,cum_sum
2019-02-17 15:40:00,852.75,767.1875,739.7916666666666,771.0066651332927,753.0401261984327,4439700.625
2019-02-17 15:45:00,869.875,821.3125,739.8194444444445,810.5539990799757,776.4071009587462,4440570.5
2019-02-17 15:50:00,861.5,791.53125,768.2638888888889,830.9323994479854,793.4256807669971,4441432.0
2019-02-17 15:55:00,653.375,809.375,779.0972222222222,759.9094396687913,765.4155446135977,4442085.375
2019-02-17 16:00:00,894.125,819.71875,777.7361111111111,813.5956638012748,791.1574356908783,4442979.5
2019-02-17 16:05:00,547.0,739.0,766.0694444444445,706.9573982807649,742.3259485527027,4443526.5
2019-02-17 16:10:00,614.375,677.21875,761.7361111111111,669.924438968459,716.7357588421622,4444140.875
2019-02-17 16:15:00,830.875,721.59375,745.0972222222222,734.3046633810756,739.5636070737298,4444971.75
2019-02-17 16:20:00,566.5,639.6875,743.375,667.1827980286454,704.9508856589839,4445538.25
2019-02-17 16:25:00,703.875,678.90625,726.8333333333334,681.8596788171873,704.7357085271872,4446242.125
2019-02-17 16:30:00,893.125,748.59375,729.4166666666666,766.3658072903124,742.4135668217498,4447135.25
2019-02-17 16:35:00,658.0,705.375,706.8055555555555,723.0194843741875,725.5308534573999,4447793.25
2019-02-17 16:40:00,701.75,739.1875,712.1805555555555,714.5116906245127,720.7746827659199,4448495.0
2019-02-17 16:45:00,816.875,767.4375,703.5972222222222,755.4570143747077,739.994746212736,4449311.875
2019-02-17 16:50:00,896.0,768.15625,742.375,811.6742086248247,771.1957969701889,4450207.875
2019-02-17 16:55:00,591.125,751.4375,739.7916666666666,723.4545251748948,735.1816375761512,4450799.0
2019-02-17 17:00:00,979.875,820.96875,756.3472222222222,826.022715104937,784.120310060921,4451778.875
2019-02-17 17:05:00,566.5,758.375,756.3472222222222,722.2136290629622,740.5962480487369,4452345.375
2019-02-17 17:10:00,760.625,724.53125,762.6527777777778,737.5781774377774,744.6019984389897,4453106.0
2019-02-17 17:15:00,871.625,794.65625,760.2638888888889,791.1969064626666,770.0065987511919,4453977.625
2019-02-17 17:20:00,788.0,746.6875,774.7083333333334,789.9181438776,773.6052790009536,4454765.625
2019-02-17 17:25:00,626.125,761.59375,766.3055555555555,724.40088632656,744.1092232007629,4455391.75
2019-02-17 17:30:00,931.875,804.40625,779.0833333333334,807.3905317959361,781.6623785606105,4456323.625
2019-02-17 17:35:00,547.0,723.25,740.3055555555555,703.2343190775617,734.7299028484885,4456870.625
2019-02-17 17:40:00,756.5,715.375,758.6805555555555,724.5405914465371,739.0839222787909,4457627.125
2019-02-17 17:45:00,897.125,783.125,749.4861111111111,793.5743548679222,770.6921378230328,4458524.25
2019-02-17 17:50:00,807.5,752.03125,776.2638888888889,799.1446129207534,778.0537102584263,4459331.75
2019-02-17 17:55:00,637.625,774.6875,762.5972222222222,734.5367677524521,749.9679682067411,4459969.375
2019-02-17 18:00:00,1005.875,837.03125,777.5138888888889,843.0720606514714,801.149374565393,4460975.25
2019-02-17 18:05:00,662.0,778.25,763.5138888888889,770.6432363908829,773.3194996523146,4461637.25
2019-02-17 18:10:00,571.625,719.28125,757.4583333333334,691.0359418345298,732.9805997218517,4462208.875
2019-02-17 18:15:00,838.625,769.53125,747.0972222222222,750.071565100718,754.1094797774815,4463047.5
2019-02-17 18:20:00,599.5,667.9375,752.9305555555555,689.8429390604308,723.1875838219853,4463647.0
2019-02-17 18:25:00,610.625,655.09375,736.7222222222222,658.1557634362584,700.6750670575883,4464257.625
2019-02-17 18:30:00,863.125,727.96875,732.9444444444445,740.1434580617552,733.1650536460708,4465120.75
2019-02-17 18:35:00,611.75,671.25,711.1944444444445,688.7860748370532,708.8820429168567,4465732.5
2019-02-17 18:40:00,787.5,718.25,727.8472222222222,728.271644902232,724.6056343334855,4466520.0
2019-02-17 18:45:00,843.875,776.5625,709.8472222222222,774.5129869413392,748.4595074667884,4467363.875
2019-02-17 18:50:00,968.75,802.96875,743.9305555555555,852.2077921648037,792.5176059734308,4468332.625
2019-02-17 18:55:00,591.125,797.8125,746.0972222222222,747.7746752988822,752.2390847787448,4468923.75
2019-02-17 19:00:00,898.125,825.46875,752.7083333333334,807.9148051793294,781.4162678229959,4469821.875
2019-02-17 19:05:00,779.25,809.3125,772.6805555555555,796.4488831075977,780.9830142583968,4470601.125
2019-02-17 19:10:00,645.625,728.53125,776.5694444444445,736.1193298645587,753.9114114067175,4471246.75
2019-02-17 19:15:00,781.625,776.15625,767.5138888888889,754.3215979187353,759.4541291253742,4472028.375
2019-02-17 19:20:00,1004.625,802.78125,811.1666666666666,854.4429587512412,808.4883033002994,4473033.0
2019-02-17 19:25:00,716.875,787.1875,803.3194444444445,799.4157752507448,790.1656426402396,4473749.875
2019-02-17 19:30:00,839.875,835.75,802.875,815.5994651504469,800.1075141121918,4474589.75
2019-02-17 19:35:00,728.5,822.46875,776.1805555555555,780.7596790902683,785.7860112897536,4475318.25
2019-02-17 19:40:00,702.0,746.8125,788.5,749.255807454161,769.0288090318029,4476020.25
2019-02-17 19:45:00,797.125,766.875,777.2777777777778,768.4034844724966,774.6480472254424,4476817.375
2019-02-17 19:50:00,811.25,759.71875,780.8333333333334,785.542090683498,781.968437780354,4477628.625
2019-02-17 19:55:00,630.125,735.125,779.1111111111111,723.3752544100988,751.5997502242833,4478258.75
2019-02-17 20:00:00,792.125,757.65625,780.2777777777778,750.8751526460594,759.7048001794267,4479050.875
2019-02-17 20:05:00,686.75,730.0625,744.9583333333334,725.2250915876357,745.1138401435414,4479737.625
2019-02-17 20:10:00,643.625,688.15625,736.8194444444445,692.5850549525815,724.8160721148332,4480381.25
2019-02-17 20:15:00,741.625,716.03125,725.9027777777778,712.2010329715489,728.1778576918666,4481122.875
2019-02-17 20:20:00,817.25,722.3125,735.7638888888889,754.2206197829294,745.9922861534934,4481940.125
2019-02-17 20:25:00,683.625,721.53125,733.7222222222222,725.9823718697577,733.5188289227948,4482623.75
2019-02-17 20:30:00,830.125,768.15625,737.3888888888889,767.6394231218547,752.8400631382359,4483453.875
2019-02-17 20:35:00,759.75,772.6875,731.6666666666666,764.483653873113,754.2220505105888,4484213.625
2019-02-17 20:40:00,736.0,752.375,743.4305555555555,753.0901923238679,750.5776404084711,4484949.625
2019-02-17 20:45:00,718.375,761.0625,735.2361111111111,739.2041153943208,744.137112326777,4485668.0
2019-02-17 20:50:00,947.25,790.34375,764.1805555555555,822.4224692365925,784.7596898614217,4486615.25
2019-02-17 20:55:00,552.125,738.4375,754.0138888888889,714.3034815419555,738.2327518891375,4487167.375
2019-02-17 21:00:00,811.625,757.34375,761.7916666666666,753.2320889251735,752.9112015113101,4487979.0
2019-02-17 21:05:00,663.5,743.625,744.7083333333334,717.3392533551041,735.0289612090481,4488642.5
2019-02-17 21:10:00,688.375,678.90625,745.2361111111111,705.7535520130625,725.6981689672385,4489330.875
2019-02-17 21:15:00,860.875,756.09375,748.6527777777778,767.8021312078375,752.7335351737909,4490191.75
2019-02-17 21:20:00,722.0,733.6875,744.4583333333334,749.4812787247026,746.5868281390328,4490913.75
2019-02-17 21:25:00,688.375,739.90625,739.1666666666666,725.0387672348216,734.9444625112263,4491602.125
2019-02-17 21:30:00,772.625,760.96875,745.1944444444445,744.0732603408931,742.4805700089812,4492374.75
2019-02-17 21:35:00,624.5,701.875,709.3333333333334,696.2439562045358,718.884456007185,4492999.25
2019-02-17 21:40:00,705.75,697.8125,726.4027777777778,700.0463737227216,716.2575648057481,4493705.0
2019-02-17 21:45:00,698.875,700.4375,713.875,699.577824233633,712.7810518445986,4494403.875
2019-02-17 21:50:00,967.25,749.09375,747.625,806.6466945401799,763.6748414756789,4495371.125
2019-02-17 21:55:00,714.375,771.5625,750.5138888888889,769.738016724108,753.8148731805433,4496085.5
2019-02-17 22:00:00,758.875,784.84375,739.1805555555555,765.3928100344649,754.8268985444347,4496844.375
2019-02-17 22:05:00,684.25,781.1875,734.9861111111111,732.935686020679,740.7115188355478,4497528.625
2019-02-17 22:10:00,601.375,689.71875,725.3194444444445,680.3114116124075,712.8442150684383,4498130.0
2019-02-17 22:15:00,774.625,704.78125,725.5416666666666,718.0368469674446,725.2003720547507,4498904.625
2019-02-17 22:20:00,612.25,668.125,724.1805555555555,675.7221081804669,702.6102976438007,4499516.875
2019-02-17 22:25:00,698.875,671.78125,723.4166666666666,684.9832649082801,701.8632381150406,4500215.75
2019-02-17 22:30:00,865.875,737.90625,741.9722222222222,757.3399589449682,734.6655904920326,4501081.625
2019-02-17 22:35:00,629.75,701.6875,704.4722222222222,706.303975366981,713.6824723936262,4501711.375
2019-02-17 22:40:00,786.25,745.1875,712.4583333333334,738.2823852201888,728.195977914901,4502497.625
2019-02-17 22:45:00,757.125,759.75,712.2638888888889,745.8194311321133,733.981782331921,4503254.75
2019-02-17 22:50:00,894.25,766.84375,735.5972222222222,805.191658679268,766.0354258655368,4504149.0
